Population,Region,year,max5dprcp_spawn,mnprcp_rear,maxq_spawn,medq_rear,mean_swe,cdd_rear,maxDaily_spawn,maxDaily_migrate,maxWeekly_migrate,daysGT17_migrate,cddGT17_migrate
Teslin,Yukon (CA),2003,1086653.15,59795.97594,677.53125,475.625,208.8052569,1727.593351,17.7586874,18.71538522,18.25426145,29,23.86532187
Teslin,Yukon (CA),2004,856166.4805,59486.63374,862.1406,639.84375,195.6098893,1713.615474,17.33457102,20.43320838,19.8677682,53,79.63698413
Teslin,Yukon (CA),2005,1489613.08,82959.32821,808.6406,654,193.5678236,1751.224212,17.79057677,18.82358081,18.3979441,38,30.23370767
Teslin,Yukon (CA),2006,783769.4,69191.45922,947.3906,684.1406,203.8310268,1707.242075,15.88921363,18.78607813,18.19764204,20,16.99566233
Teslin,Yukon (CA),2007,1270514.27,88618.29548,1145.6562,796.1719,258.855275,1923.8158,17.98410353,19.87811331,19.70171751,42,84.00605592
Teslin,Yukon (CA),2008,1098642.02,72286.33021,811.5781,620,214.9765503,1898.302981,17.46414876,19.06555316,18.57950855,27,24.9389897
Teslin,Yukon (CA),2009,1383614.13,59968.96732,786.0625,667.1875,209.5127576,1913.438577,16.84668963,19.47351558,19.07262285,30,44.62073709
Teslin,Yukon (CA),2010,1322341.75,54140.22849,742.9219,650.8594,148.5413804,1737.961895,17.93588668,18.68686709,18.37748181,37,33.05016723
Teslin,Yukon (CA),2011,1253012.81,76695.63271,681.8125,591.71875,208.7858608,1813.24031,15.96997503,18.17679656,17.72300584,27,13.59347759
Teslin,Yukon (CA),2012,1154772.8,62898.10203,1149.9531,785.2031,206.8494819,1650.310161,16.07737642,18.04295453,17.64503945,22,10.01845496
Teslin,Yukon (CA),2013,866376.4499,51605.95244,812.2344,653.78125,212.9176416,1962.610374,19.16832316,19.67910254,19.2973918,48,63.22423056
Teslin,Yukon (CA),2014,2066630.99,77698.8333,799.84375,597.1094,82.67362728,1790.662923,16.66672889,18.985452,18.47554235,9,11.54399783
Teslin,Yukon (CA),2015,1526224.99,70536.08975,672.7344,614.6719,95.60266344,1796.394235,17.23940175,19.68954441,19.20011708,43,52.90647249
Teslin,Yukon (CA),2016,1398244.039,64553.46354,735.9219,591.8125,80.91325257,2004.960211,18.35319185,19.241334,18.50575089,31,35.46269425
Teslin,Yukon (CA),2017,1081577.46,62155.18954,816.75,647.625,75.06372069,1865.536193,18.58296877,19.545563,19.11327864,43,65.35721565
Teslin,Yukon (CA),2018,931424.2701,40632.23408,677.7969,499.64062,119.1010753,1676.657517,18.9902422,19.80649429,19.33371618,29,30.87922607
UprLksMain,Yukon (CA),1980,295651.8101,11515.36824,173.28125,111.8125,219.7717792,1666.377212,16.34989278,18.60230094,18.2927589,26,16.92509135
UprLksMain,Yukon (CA),1981,427678.8601,14409.62191,210.9375,135.65625,237.2282959,1664.996385,15.33709573,17.90347497,17.6007488,11,6.046320467
UprLksMain,Yukon (CA),1982,328346.02,9530.509935,122.25,79.21094,179.3125433,1664.839448,15.75740225,18.75221007,18.20606058,29,24.19031582
UprLksMain,Yukon (CA),1983,423939.3194,20129.2273,140.32812,97.890625,130.0956434,1652.344453,15.59010014,18.91086659,18.54585116,36,32.47800535
UprLksMain,Yukon (CA),1984,273586.2101,14199.19419,127.796875,66.125,171.1980171,1685.439751,17.01778724,17.98931719,17.66685413,24,14.09767823
UprLksMain,Yukon (CA),1985,218622.4201,12758.62236,192.9375,84.25,231.5066307,1648.398028,15.6604979,19.31386163,18.72274346,40,38.54774554
UprLksMain,Yukon (CA),1986,271554.54,14890.98099,245.03125,133.79688,260.104872,1646.338114,15.44553115,18.77684413,18.57309204,31,25.8232676
UprLksMain,Yukon (CA),1987,280310.6894,15807.20894,186.70312,82.6875,180.4812288,1661.655016,15.28213569,18.75227415,18.27845211,32,29.8072882
UprLksMain,Yukon (CA),1988,406292.1798,20553.94686,282.39062,159,265.9203528,1630.3727,15.04508536,18.74654879,18.38401713,32,25.91709549
UprLksMain,Yukon (CA),1989,385175.9501,15024.08849,132.28125,82.15625,307.2234324,1616.682763,16.38697283,19.43190068,18.97688335,40,56.47314205
UprLksMain,Yukon (CA),1990,203202.4601,16141.76559,160.21875,103.3125,447.7202302,1676.767344,17.25749613,20.02486804,19.77349219,47,65.10130322
UprLksMain,Yukon (CA),1991,353595.77,23704.05855,150.5625,109.15625,348.5670176,1676.340663,15.79343758,20.21043207,20.01123462,34,58.51373788
UprLksMain,Yukon (CA),1992,372407.72,13743.3234,260.32812,142.51562,250.0832006,1611.059836,15.2026725,20.26738512,19.72251505,40,64.19139151
UprLksMain,Yukon (CA),1993,363972.3494,15379.79651,212.20312,125.046875,191.3354396,1665.423009,15.22541781,20.01045033,19.49231392,45,60.91720364
UprLksMain,Yukon (CA),1994,306424.71,12360.47941,154.51562,87.15625,236.2627812,1692.391154,16.37819895,19.49042314,18.64995021,39,37.46165202
UprLksMain,Yukon (CA),1995,284512.8399,11514.12777,139.71875,96.33594,230.548958,1686.183117,15.66016304,19.35126634,18.18083872,33,27.63858876
UprLksMain,Yukon (CA),1996,305153.0501,11882.27555,134.20312,95.40625,220.4037199,1675.354551,15.3579049,18.82871948,18.59886109,40,39.88911678
UprLksMain,Yukon (CA),1997,191307.6301,13804.485,161.39062,96.11719,251.4984232,1676.855584,15.87814593,18.42180718,18.24484742,36,29.2170248
UprLksMain,Yukon (CA),1998,300450.7699,8533.884477,135,89.390625,155.031544,1676.236092,15.87993068,19.06719666,18.33788486,26,24.12207963
UprLksMain,Yukon (CA),1999,274760.48,13213.62171,178.21875,107.8125,285.5443358,1666.995308,16.71756567,19.37595571,19.00879322,44,52.61115767
UprLksMain,Yukon (CA),2000,255389.67,18987.78013,325.21875,205.15625,210.9847617,1634.221811,15.21640334,18.16682233,17.32332445,12,5.871316794
UprLksMain,Yukon (CA),2001,208465.58,15073.50665,268.42188,161.01562,238.144678,1624.839927,15.685443,17.8504594,17.29314793,9,3.527795435
UprLksMain,Yukon (CA),2002,275566.4898,11817.30987,116.671875,85.890625,157.3255099,1676.85186,16.48133705,20.21481393,19.73411522,22,37.74552726
UprLksMain,Yukon (CA),2003,212924.9899,9548.468092,119.984375,71.640625,220.0526283,1683.149578,16.40865107,18.71538522,18.25426145,29,23.86532187
UprLksMain,Yukon (CA),2004,196656.8097,10960.05654,200.625,114.328125,280.1057623,1692.187498,16.44585301,20.43320838,19.8677682,53,79.63698413
UprLksMain,Yukon (CA),2005,279260.06,14281.74343,188,122.65625,192.3177381,1665.224691,16.52011297,18.82358081,18.3979441,38,30.23370767
UprLksMain,Yukon (CA),2006,236643.2898,15286.65507,213.53125,130.92188,225.8170565,1629.691104,15.03381302,18.78607813,18.19764204,20,16.99566233
UprLksMain,Yukon (CA),2007,379458.4201,21798.86303,220.60938,126.15625,520.7080147,1840.643547,15.70529423,19.87811331,19.70171751,42,84.00605592
UprLksMain,Yukon (CA),2008,377446.3801,18644.74288,162.17188,109.21875,509.7728649,1845.212267,16.43212791,19.06555316,18.57950855,27,24.9389897
UprLksMain,Yukon (CA),2009,562513.4479,15866.44566,158.15625,110.375,496.12572,1854.755059,16.13640789,19.47351558,19.07262285,30,44.62073709
UprLksMain,Yukon (CA),2010,355641.8601,17341.93817,180.60938,119.375,289.334495,1666.523113,16.29237195,18.68686709,18.37748181,37,33.05016723
UprLksMain,Yukon (CA),2011,380712.43,18753.19152,147.625,118.91406,302.5591086,1672.668404,15.80948031,18.17679656,17.72300584,27,13.59347759
UprLksMain,Yukon (CA),2012,400715.289,24667.03248,265.26562,155.92188,618.2908988,1842.758914,15.91017567,18.04295453,17.64503945,22,10.01845496
UprLksMain,Yukon (CA),2013,473598.8201,23492.23802,165.20312,106.921875,410.187573,1657.260847,17.27282013,19.67910254,19.2973918,48,63.22423056
UprLksMain,Yukon (CA),2014,654546.4299,25640.17553,163.70312,117.78125,249.2505542,1649.558985,15.55219445,18.985452,18.47554235,9,11.54399783
UprLksMain,Yukon (CA),2015,517770.2201,25653.91487,140.95312,113.96875,421.8384948,1777.341995,15.43033133,19.68954441,19.20011708,43,52.90647249
UprLksMain,Yukon (CA),2016,599535.4101,19948.40372,132.14062,95.734375,496.7097452,1836.360465,16.38923269,19.241334,18.50575089,31,35.46269425
UprLksMain,Yukon (CA),2017,342773.45,24795.41288,179.89062,122.60156,344.7115525,1678.668634,17.10535566,19.545563,19.11327864,43,65.35721565
UprLksMain,Yukon (CA),2018,700230.9798,17488.04289,134.71875,94.5625,290.4197866,1624.963834,17.73577939,19.80649429,19.33371618,29,30.87922607
White-Donjek,Yukon (CA),1980,194581.29,11880.33562,297.07812,51.234375,64.42302159,1666.377212,16.34989278,18.60230094,18.2927589,26,16.92509135
White-Donjek,Yukon (CA),1981,237135.7406,17479.34573,172.84375,40.421875,56.87455451,1664.996385,15.33709573,17.90347497,17.6007488,11,6.046320467
White-Donjek,Yukon (CA),1982,584295.7503,16753.54269,166.78125,32.015625,130.3124872,1664.839448,15.75740225,18.75221007,18.20606058,29,24.19031582
White-Donjek,Yukon (CA),1983,446013.9496,24709.94026,231.59375,56.90625,69.46123971,1652.344453,15.59010014,18.91086659,18.54585116,36,32.47800535
White-Donjek,Yukon (CA),1984,284129.2793,15330.76523,258.875,70.21875,102.724739,1685.439751,17.01778724,17.98931719,17.66685413,24,14.09767823
White-Donjek,Yukon (CA),1985,352164.7201,20197.23296,155.15625,69.84375,127.0466718,1648.398028,15.6604979,19.31386163,18.72274346,40,38.54774554
White-Donjek,Yukon (CA),1986,288919.2501,18841.52723,142.125,63.8125,89.98043432,1646.338114,15.44553115,18.77684413,18.57309204,31,25.8232676
White-Donjek,Yukon (CA),1987,520648.46,18073.88486,51.171875,30.53125,71.12911684,1661.655016,15.28213569,18.75227415,18.27845211,32,29.8072882
White-Donjek,Yukon (CA),1988,282094.34,22669.2221,230.01562,85.84375,117.4198011,1630.3727,15.04508536,18.74654879,18.38401713,32,25.91709549
White-Donjek,Yukon (CA),1989,214091.1601,12079.8629,75.8125,25.46875,111.519048,1616.682763,16.38697283,19.43190068,18.97688335,40,56.47314205
White-Donjek,Yukon (CA),1990,524199.9801,19261.68908,127.25,59,124.0277783,1676.767344,17.25749613,20.02486804,19.77349219,47,65.10130322
White-Donjek,Yukon (CA),1991,268075,20643.37447,279.59375,70.5625,127.0374484,1676.340663,15.79343758,20.21043207,20.01123462,34,58.51373788
White-Donjek,Yukon (CA),1992,298024.06,20480.22667,154.1875,62.0625,103.2230993,1611.059836,15.2026725,20.26738512,19.72251505,40,64.19139151
White-Donjek,Yukon (CA),1993,270056.74,15534.45086,110.984375,74,87.68111644,1665.423009,15.22541781,20.01045033,19.49231392,45,60.91720364
White-Donjek,Yukon (CA),1994,233839.39,11911.86053,142.59375,34.125,81.64050211,1692.391154,16.37819895,19.49042314,18.64995021,39,37.46165202
White-Donjek,Yukon (CA),1995,256409.05,18314.38131,173.51562,57.34375,83.02942018,1686.183117,15.66016304,19.35126634,18.18083872,33,27.63858876
White-Donjek,Yukon (CA),1996,229624.7901,14575.13059,386.51562,49.15625,89.27986337,1675.354551,15.3579049,18.82871948,18.59886109,40,39.88911678
White-Donjek,Yukon (CA),1997,358991.5495,18635.72954,437.23438,79.625,97.15933241,1676.855584,15.87814593,18.42180718,18.24484742,36,29.2170248
White-Donjek,Yukon (CA),1998,127578.05,8465.448166,52.390625,17.390625,63.04099757,1676.236092,15.87993068,19.06719666,18.33788486,26,24.12207963
White-Donjek,Yukon (CA),1999,187572.79,17504.35586,97.171875,33.40625,99.57202178,1666.995308,16.71756567,19.37595571,19.00879322,44,52.61115767
White-Donjek,Yukon (CA),2000,334057.46,24229.1383,334.9375,151.14062,64.65439572,1634.221811,15.21640334,18.16682233,17.32332445,12,5.871316794
White-Donjek,Yukon (CA),2001,246492.72,17115.14921,199.79688,86.359375,116.7984915,1624.839927,15.685443,17.8504594,17.29314793,9,3.527795435
White-Donjek,Yukon (CA),2002,197594.45,11235.35395,366.04688,55.921875,73.6412064,1676.85186,16.48133705,20.21481393,19.73411522,22,37.74552726
White-Donjek,Yukon (CA),2003,191706.1901,16810.70534,102.28125,40.78125,104.5398778,1683.149578,16.40865107,18.71538522,18.25426145,29,23.86532187
White-Donjek,Yukon (CA),2004,168490.9901,11765.91268,71.140625,27.625,132.1902899,1692.187498,16.44585301,20.43320838,19.8677682,53,79.63698413
White-Donjek,Yukon (CA),2005,215137.42,23322.25993,122.546875,60.21875,77.7623095,1665.224691,16.52011297,18.82358081,18.3979441,38,30.23370767
White-Donjek,Yukon (CA),2006,202639.49,16310.96164,94.96875,38.25,66.67612641,1629.691104,15.03381302,18.78607813,18.19764204,20,16.99566233
White-Donjek,Yukon (CA),2007,209880.9596,15827.24519,111.171875,39.265625,83.62271275,1840.643547,15.70529423,19.87811331,19.70171751,42,84.00605592
White-Donjek,Yukon (CA),2008,520630.1001,21341.99981,815.5469,69.3125,114.3632382,1845.212267,16.43212791,19.06555316,18.57950855,27,24.9389897
White-Donjek,Yukon (CA),2009,226807.3499,14059.06875,30.609375,25.8125,117.9372994,1854.755059,16.13640789,19.47351558,19.07262285,30,44.62073709
White-Donjek,Yukon (CA),2010,342670.0821,19915.7835,322.45312,43.03125,123.3399533,1666.523113,16.29237195,18.68686709,18.37748181,37,33.05016723
White-Donjek,Yukon (CA),2011,279202.07,21338.10882,220.75,96.765625,122.8830615,1672.668404,15.80948031,18.17679656,17.72300584,27,13.59347759
White-Donjek,Yukon (CA),2012,399907.39,22152.28129,161.25,67.875,85.33416576,1842.758914,15.91017567,18.04295453,17.64503945,22,10.01845496
White-Donjek,Yukon (CA),2013,393854.13,25685.00626,174.60938,68.46875,78.27212398,1657.260847,17.27282013,19.67910254,19.2973918,48,63.22423056
White-Donjek,Yukon (CA),2014,309163.1401,17722.09395,180.76562,35.6875,35.78820594,1649.558985,15.55219445,18.985452,18.47554235,9,11.54399783
White-Donjek,Yukon (CA),2015,423390.5801,19149.38987,394.03125,58.34375,43.60357478,1777.341995,15.43033133,19.68954441,19.20011708,43,52.90647249
White-Donjek,Yukon (CA),2016,142749.62,11302.07001,146.32812,49.5625,28.45733281,1836.360465,16.38923269,19.241334,18.50575089,31,35.46269425
White-Donjek,Yukon (CA),2017,354469.1498,20969.98322,203.48438,66.3125,50.39049876,1678.668634,17.10535566,19.545563,19.11327864,43,65.35721565
White-Donjek,Yukon (CA),2018,293545.4499,11825.25948,209.23438,65.515625,43.27500667,1624.963834,17.73577939,19.80649429,19.33371618,29,30.87922607
Chena,Yukon (US),1980,162118.54,11464.62287,206.96875,75.28125,58.28922938,1336.519562,10.38138297,18.59312229,17.97402818,18,12.27592034
Chena,Yukon (US),1981,187628.5601,15440.80217,214.125,82.0625,78.61605855,1271.840006,11.79064476,18.20561807,17.82072408,26,15.02542406
Chena,Yukon (US),1982,156679.08,12343.83007,177.625,76.71875,112.4091168,1311.629641,12.51407999,17.95396541,17.53213178,28,8.968996462
Chena,Yukon (US),1983,246486.2801,10413.16086,243.75,57.601562,50.67616475,1335.178548,9.709646389,17.98239521,17.5934083,17,7.428979239
Chena,Yukon (US),1984,177608.56,12574.32183,210.10938,93.34375,145.9537242,1296.057031,11.27074329,17.67949099,17.45738363,20,6.847021299
Chena,Yukon (US),1985,207061.4399,14145.87777,191.35938,110.6875,86.19133365,1243.232006,12.27611806,18.09758024,17.50215558,23,7.156003078
Chena,Yukon (US),1986,418176.4801,12556.94434,532.7969,66.78125,40.8627606,1311.593397,10.16400972,18.60901782,18.14185848,31,24.43749155
Chena,Yukon (US),1987,166771.27,9327.421251,170.26562,49.90625,75.72389962,1321.935091,11.22378141,18.75582466,18.05890616,36,24.25033667
Chena,Yukon (US),1988,133623.42,12676.15595,170.90625,79.59375,70.77089612,1285.579742,11.52459486,18.79832124,18.55773036,29,23.03945582
Chena,Yukon (US),1989,137574.5801,9111.783356,183.625,49.6875,116.4748005,1351.973502,12.64889025,18.46986433,17.66415503,19,10.38457495
Chena,Yukon (US),1990,319750.78,13446.99125,307.9375,99.703125,196.1416554,1334.38024,12.25858847,18.9225445,18.502635,25,23.41675208
Chena,Yukon (US),1991,304015.49,9553.534081,384.51562,84.28125,121.2597377,1316.862727,10.91200049,18.99283982,18.7386573,26,28.09590533
Chena,Yukon (US),1992,192330.84,11302.3634,176.79688,75,127.8581194,1269.972799,13.09305339,17.89635532,17.74205472,20,8.12146872
Chena,Yukon (US),1993,275148.01,11367.07474,350.95312,80.40625,146.8235247,1337.059882,11.9387332,18.05102955,17.76308845,21,12.58604031
Chena,Yukon (US),1994,183834.05,10622.75987,167,48.171875,127.323335,1369.943985,13.86740335,18.07887469,17.47387848,13,5.875714299
Chena,Yukon (US),1995,304803.65,14375.31119,328.79688,79.9375,50.4619691,1332.339551,9.972946159,17.83967371,17.30598995,20,5.813603611
Chena,Yukon (US),1996,230911.68,10160.74268,234.70312,63.78125,144.8066667,1314.302382,10.51698355,19.08881805,18.69994812,27,24.01335193
Chena,Yukon (US),1997,165730.13,7252.282567,300.54688,53.53125,60.33361647,1372.024347,10.12701718,18.82709934,18.2948658,29,28.35927105
Chena,Yukon (US),1998,244566.05,14305.35947,278.45312,59.234375,21.13000482,1157.935803,9.828465008,19.1730997,18.720222,29,34.75678479
Chena,Yukon (US),1999,246661.31,10476.84776,230.39062,42.96875,103.4287564,1403.447623,13.34258754,18.77574542,18.35069932,29,21.3068312
Chena,Yukon (US),2000,396643.5599,15299.97628,488.07812,108.328125,78.69021074,1238.022662,12.21089566,18.11309886,17.82993846,21,8.837706635
Chena,Yukon (US),2001,200408.42,9885.772832,257.65625,63.65625,44.12942246,1299.070528,9.836753252,18.65812243,17.8004268,24,14.53243874
Chena,Yukon (US),2002,455728.2798,14919.13461,645.7656,85.28125,32.8244096,1139.28176,11.1253097,19.26873702,18.61430657,27,24.15510109
Chena,Yukon (US),2003,344586.76,16195.76974,502.625,52.8125,75.99412,1307.218288,11.33356132,18.64121369,18.05628908,30,21.4723062
Chena,Yukon (US),2004,213611.09,7999.763597,188.40625,40.171875,100.3040251,1224.516334,13.71459851,19.10711058,18.94017015,33,40.78939868
Chena,Yukon (US),2005,216146.7901,14961.3552,245.78125,61.484375,94.08487618,1184.189757,13.77839464,18.53213328,18.39258768,30,20.6621089
Chena,Yukon (US),2006,227968.9001,10840.81882,283.01562,69.0625,73.9043662,1294.030902,11.4472463,19.11915636,18.73924728,19,17.82043773
Chena,Yukon (US),2007,291326.08,13144.3979,293.40625,59.171875,48.66838,1386.26299,9.942626155,19.47705048,19.19417545,32,38.89878282
Chena,Yukon (US),2008,365443.9801,13810.97242,530.7656,62.4375,65.53874034,1359.273538,10.58208141,18.59803564,18.13780596,26,14.05335224
Chena,Yukon (US),2009,280066.9299,11107.39592,305.20312,44.40625,89.38549552,1369.61395,13.09549407,18.81263267,18.23257108,27,23.81996739
Chena,Yukon (US),2010,197698.4501,8911.474408,175.34375,45.359375,48.88560167,1379.577638,11.10814502,18.90531576,18.13457339,29,22.32125096
Chena,Yukon (US),2011,173679.0501,12895.50145,287.875,79.28125,92.34609558,1111.074202,11.44394739,17.81681975,17.37465747,14,4.218763811
Chena,Yukon (US),2012,244087.56,10601.69033,240.20312,53.828125,107.8155373,1372.648989,12.55277224,18.24276702,17.56104741,15,5.764495866
Chena,Yukon (US),2013,299555.12,8718.50691,245.15625,43.46875,99.92453666,1214.492678,14.26685543,18.98200549,18.29750734,22,18.49050291
Chena,Yukon (US),2014,422729.33,19952.38059,399.96875,99.671875,44.31690957,1134.651369,9.706817396,17.65727213,17.30593417,15,4.290095326
Chena,Yukon (US),2015,368367.06,16582.14066,506.76562,60.625,75.7443002,1309.924407,11.71770551,19.09563866,18.36544764,32,30.59391102
Chena,Yukon (US),2016,337739.55,20252.28281,481.95312,83.828125,45.13129989,1332.565965,10.19464502,19.521824,19.2682534,38,57.13278283
Chena,Yukon (US),2017,298533.1599,12080.8798,220.67188,58.640625,101.9562355,1416.227181,14.24313419,19.34433963,18.71574256,34,32.84090808
Chena,Yukon (US),2018,341693.8801,16496.44625,317.40625,100.4375,109.4174357,1310.31487,13.96326703,18.41264014,18.2825527,20,17.21815824
EFAndreafsky,Yukon (US),1980,60235.91996,5914.007649,42.734375,42.734375,76.6348183,1476.322763,14.36685631,18.59312229,17.97402818,18,12.27592034
EFAndreafsky,Yukon (US),1981,72845.51001,3951.040527,96.55469,22.765625,151.2813113,1627.154331,15.4699749,18.20561807,17.82072408,26,15.02542406
EFAndreafsky,Yukon (US),1982,125709.75,6074.02316,125.953125,53.5,139.3887277,1444.765873,15.17444899,17.95396541,17.53213178,28,8.968996462
EFAndreafsky,Yukon (US),1983,113221.8701,3672.155791,89.97656,25.984375,32.59069254,1812.235298,14.50180334,17.98239521,17.5934083,17,7.428979239
EFAndreafsky,Yukon (US),1984,101092.98,2890.824772,37.625,14.796875,67.97224458,1607.661397,14.89359405,17.67949099,17.45738363,20,6.847021299
EFAndreafsky,Yukon (US),1985,105952.57,4306.621711,167.03125,49.1875,79.23608049,1429.345379,17.69404773,18.09758024,17.50215558,23,7.156003078
EFAndreafsky,Yukon (US),1986,69732.22998,3663.991776,105.765625,54.375,9.759165026,1768.459581,14.38920934,18.60901782,18.14185848,31,24.43749155
EFAndreafsky,Yukon (US),1987,73016.76993,2406.828947,40.929688,27.71875,165.4341847,1571.245812,15.72182804,18.75582466,18.05890616,36,24.25033667
EFAndreafsky,Yukon (US),1988,92786.25,3301.74379,27.265625,19.40625,252.392986,1720.60012,17.20616545,18.79832124,18.55773036,29,23.03945582
EFAndreafsky,Yukon (US),1989,95073.48999,5187.174342,92.84375,59.75,175.890938,1391.80408,14.36712324,18.46986433,17.66415503,19,10.38457495
EFAndreafsky,Yukon (US),1990,113170.67,5999.960329,74.21875,29.296875,304.2511933,1714.52573,17.52890011,18.9225445,18.502635,25,23.41675208
EFAndreafsky,Yukon (US),1991,54539.84,2982.160792,27.671875,18.21875,201.754391,1735.064468,15.84777981,18.99283982,18.7386573,26,28.09590533
EFAndreafsky,Yukon (US),1992,85748.74004,2820.785098,69.9375,25.21875,173.5061836,1480.318971,16.53691494,17.89635532,17.74205472,20,8.12146872
EFAndreafsky,Yukon (US),1993,119558.27,4680.130791,171.9375,45.3125,102.2652259,1601.18366,15.87497081,18.05102955,17.76308845,21,12.58604031
EFAndreafsky,Yukon (US),1994,166827.85,4871.572434,136.73438,40.40625,164.6097004,1529.046502,16.17597128,18.07887469,17.47387848,13,5.875714299
EFAndreafsky,Yukon (US),1995,45063.23,2555.556382,45.804688,15.515625,18.51386542,1927.598947,17.67292814,17.83967371,17.30598995,20,5.813603611
EFAndreafsky,Yukon (US),1996,54877.05,3244.132159,63.039062,31.578125,79.0624067,1564.70903,13.90956735,19.08881805,18.69994812,27,24.01335193
EFAndreafsky,Yukon (US),1997,94337.45998,3412.176512,45.578125,17.71875,119.9106925,1814.656106,17.53950867,18.82709934,18.2948658,29,28.35927105
EFAndreafsky,Yukon (US),1998,100097.8,5861.337367,107.90625,45.125,71.99691059,1466.567886,15.8409493,19.1730997,18.720222,29,34.75678479
EFAndreafsky,Yukon (US),1999,94223.90004,4256.26408,63.015625,31.203125,51.38454815,1662.740877,15.64981715,18.77574542,18.35069932,29,21.3068312
EFAndreafsky,Yukon (US),2000,92436.68,3723.480132,83.96875,43,76.81947936,1490.744234,13.41116176,18.11309886,17.82993846,21,8.837706635
EFAndreafsky,Yukon (US),2001,121777.83,3975.58579,77.1875,33.71875,86.72053041,1457.517689,15.0964929,18.65812243,17.8004268,24,14.53243874
EFAndreafsky,Yukon (US),2002,85913.4,2876.785987,41.109375,9.25,47.43993614,1862.549753,18.93706754,19.26873702,18.61430657,27,24.15510109
EFAndreafsky,Yukon (US),2003,111924.19,4084.394803,56.796875,32.6875,71.72566304,1617.256979,16.30000498,18.64121369,18.05628908,30,21.4723062
EFAndreafsky,Yukon (US),2004,131446.81,2871.400392,70.46875,29.46875,29.81847738,1975.804338,18.36237763,19.10711058,18.94017015,33,40.78939868
EFAndreafsky,Yukon (US),2005,128594.73,4650.533881,117.859375,27.421875,70.7814735,1741.155165,16.6023706,18.53213328,18.39258768,30,20.6621089
EFAndreafsky,Yukon (US),2006,85196.20997,3307.845395,104.28125,29.171875,38.14258351,1741.411384,16.07836697,19.11915636,18.73924728,19,17.82043773
EFAndreafsky,Yukon (US),2007,110009.37,5323.265132,80.828125,26.5,32.66435661,1906.992783,17.29839807,19.47705048,19.19417545,32,38.89878282
EFAndreafsky,Yukon (US),2008,38338.39,2883.20915,29.054688,25.8125,127.0719746,1564.541358,15.37727797,18.59803564,18.13780596,26,14.05335224
EFAndreafsky,Yukon (US),2009,87527.15998,3736.918816,54.609375,19.40625,267.7336736,1622.539184,15.32104247,18.81263267,18.23257108,27,23.81996739
EFAndreafsky,Yukon (US),2010,128459.7201,4241.189737,107.9375,35.0625,69.22463165,1510.335895,14.85107232,18.90531576,18.13457339,29,22.32125096
EFAndreafsky,Yukon (US),2011,96398.70999,4366.146777,75.8125,31.984375,78.70976919,1468.591019,13.87509414,17.81681975,17.37465747,14,4.218763811
EFAndreafsky,Yukon (US),2012,128125.65,6029.773659,143.79688,40.859375,55.5008006,1581.315675,17.31911621,18.24276702,17.56104741,15,5.764495866
EFAndreafsky,Yukon (US),2013,72500.39004,3693.534145,135.03125,29.5,68.0991502,1528.956598,18.28019112,18.98200549,18.29750734,22,18.49050291
EFAndreafsky,Yukon (US),2014,57420.78012,3293.973884,43.515625,18.578125,24.77422886,1950.56549,18.33744441,17.65727213,17.30593417,15,4.290095326
EFAndreafsky,Yukon (US),2015,123775.3799,4764.957761,85.390625,29.5625,52.17226917,1796.347311,18.10507397,19.09563866,18.36544764,32,30.59391102
EFAndreafsky,Yukon (US),2016,105245.02,6023.057515,47.6875,23.96875,4.90318762,2122.689421,17.77836111,19.521824,19.2682534,38,57.13278283
EFAndreafsky,Yukon (US),2017,143075.1401,5260.236579,116.14844,23.1875,37.68694503,1946.317156,16.47807051,19.34433963,18.71574256,34,32.84090808
EFAndreafsky,Yukon (US),2018,69347.67002,4028.198092,82.9375,32.875,70.32525548,1613.966919,15.07167566,18.41264014,18.2825527,20,17.21815824
Gisasa,Yukon (US),1980,53029.56003,3443.543594,13.109375,16.265625,68.32240573,1422.011473,15.36977316,18.59312229,17.97402818,18,12.27592034
Gisasa,Yukon (US),1981,54310.90002,2818.534079,34.328125,15.515625,188.897623,1415.800603,13.35034927,18.20561807,17.82072408,26,15.02542406
Gisasa,Yukon (US),1982,75569.50997,4025.007236,55.625,35.65625,165.3806689,1329.664651,12.63604691,17.95396541,17.53213178,28,8.968996462
Gisasa,Yukon (US),1983,84979.84,2823.552567,48.5,9.2578125,62.45691108,1613.701021,17.40834301,17.98239521,17.5934083,17,7.428979239
Gisasa,Yukon (US),1984,115303.05,3051.927647,18.21875,7.53125,117.0793666,1603.315688,14.60570222,17.67949099,17.45738363,20,6.847021299
Gisasa,Yukon (US),1985,72667.20998,3847.024868,59.765625,17.8125,261.9688327,1421.877571,17.23817721,18.09758024,17.50215558,23,7.156003078
Gisasa,Yukon (US),1986,92736.75002,4515.838814,39.953125,17,131.7009395,1412.689402,14.01322266,18.60901782,18.14185848,31,24.43749155
Gisasa,Yukon (US),1987,45633.85998,2751.71783,23.703125,19.546875,197.9931747,1423.130339,14.62537164,18.75582466,18.05890616,36,24.25033667
Gisasa,Yukon (US),1988,67312.08,3100.970784,11.078125,10.03125,270.5034942,1572.257204,15.77898003,18.79832124,18.55773036,29,23.03945582
Gisasa,Yukon (US),1989,68007.65998,4099.320855,41.015625,24.65625,200.8463843,1354.96888,12.64743492,18.46986433,17.66415503,19,10.38457495
