"model_id","scenario","quantity","pop","year","mean","sd"
"SSM-vM","ess","logR_resid","Holitna",2002,0.178048175856408,0.575553617175437
"SSM-vM","ess","logR_resid","Holitna",2003,0.388372246789262,0.734063411591252
"SSM-vM","ess","logR_resid","Holitna",2004,0.06743181836409,0.70995059923042
"SSM-vM","ess","logR_resid","Holitna",2005,-0.3197843005856,0.720925722334398
"SSM-vM","ess","logR_resid","Holitna",2006,-0.573156065727422,0.698595663291729
"SSM-vM","ess","logR_resid","Holitna",2007,0.0879219603501405,0.684804524641909
"SSM-vM","ess","logR_resid","Holitna",2008,-0.213381343027313,0.622780321950473
"SSM-vM","ess","logR_resid","Holitna",2009,-1.30715593870009,0.639949505741474
"SSM-vM","ess","logR_resid","Holitna",2010,-1.36540386178617,0.593804732984545
"SSM-vM","ess","logR_resid","Holitna",2011,0.00564485796486776,0.457138187954867
"SSM-vM","ess","logR_resid","Holitna",2012,-0.315261735689874,0.54247241457738
"SSM-vM","ess","logR_resid","Holitna",2013,-0.613173247621294,0.607616050328823
"SSM-vM","ess","S","Holitna",1976,26608.5887935822,3945.06290709927
"SSM-vM","ess","S","Holitna",1977,73402.114666862,36531.0724817979
"SSM-vM","ess","S","Holitna",1978,29851.2001415058,4341.25230510131
"SSM-vM","ess","S","Holitna",1979,13268.7034120822,6766.97369242342
"SSM-vM","ess","S","Holitna",1980,14887.1502379022,11758.1441204064
"SSM-vM","ess","S","Holitna",1981,7518.87667435907,4624.07625619647
"SSM-vM","ess","S","Holitna",1982,6160.50206419593,928.124766358665
"SSM-vM","ess","S","Holitna",1983,11115.5093308685,1620.31728924369
"SSM-vM","ess","S","Holitna",1984,13850.2391493104,6967.98884653666
"SSM-vM","ess","S","Holitna",1985,10537.598655534,5955.68152150399
"SSM-vM","ess","S","Holitna",1986,7362.54299807152,1076.92194655484
"SSM-vM","ess","S","Holitna",1987,15740.8300414942,7625.68115054506
"SSM-vM","ess","S","Holitna",1988,13462.7124603459,7557.04267352329
"SSM-vM","ess","S","Holitna",1989,24518.7603500367,16844.1396988747
"SSM-vM","ess","S","Holitna",1990,25122.1371893086,12645.1596273637
"SSM-vM","ess","S","Holitna",1991,17544.449131902,7828.48013193321
"SSM-vM","ess","S","Holitna",1992,20735.8349764144,2887.8981522666
"SSM-vM","ess","S","Holitna",1993,18681.0988630676,2691.19729889446
"SSM-vM","ess","S","Holitna",1994,23007.1324421697,7020.52687790969
"SSM-vM","ess","S","Holitna",1995,21090.7233104209,3001.54423407375
"SSM-vM","ess","S","Holitna",1996,22097.8825906517,4935.51551065493
"SSM-vM","ess","S","Holitna",1997,23247.9236376614,3493.33951398219
"SSM-vM","ess","S","Holitna",1998,12294.7893679113,5127.90553412388
"SSM-vM","ess","S","Holitna",1999,8501.13160641162,1193.81673701689
"SSM-vM","ess","S","Holitna",2000,5316.66619806707,678.868279940466
"SSM-vM","ess","S","Holitna",2001,28941.5085195189,3900.94152226363
"SSM-vM","ess","S","Holitna",2002,10169.8862080135,1503.98664135879
"SSM-vM","ess","S","Holitna",2003,19179.2289984719,4628.62598213448
"SSM-vM","ess","S","Holitna",2004,31333.5879735821,3569.68044597449
"SSM-vM","ess","S","Holitna",2005,25225.4385813783,3630.19435116483
"SSM-vM","ess","S","Holitna",2006,20121.5616348735,2748.35133917184
"SSM-vM","ess","S","Holitna",2007,17052.0021200481,8101.82425964798
"SSM-vM","ess","S","Holitna",2008,14029.1154247652,5954.6192022939
"SSM-vM","ess","S","Holitna",2009,13592.6248008567,6104.44968522614
"SSM-vM","ess","S","Holitna",2010,6327.56930939653,924.087597015059
"SSM-vM","ess","S","Holitna",2011,8875.97254854986,2817.37584368554
"SSM-vM","ess","S","Holitna",2012,13216.0599404777,3948.25167191212
"SSM-vM","ess","S","Holitna",2013,5417.15290736032,781.851438456255
"SSM-vM","ess","S_msy","Holitna",NA,9403.67193798379,4004.26469904518
"SSM-vM","ess","sigma_R","Holitna",NA,0.895329360076738,0.0600345726643436
"SSM-vM","ess","U_msy","Holitna",NA,0.484935079036168,0.155613306590665
"SSM-vM","ess","alpha","Holokuk",NA,4.32500957341671,2.3198179075004
"SSM-vM","ess","beta","Holokuk",NA,0.000916308867787832,0.000370438174280736
"SSM-vM","ess","logR","Holokuk",1976,6.97895613095404,1.00703698731277
"SSM-vM","ess","logR","Holokuk",1977,6.31422897440507,1.8145409832515
"SSM-vM","ess","logR","Holokuk",1978,6.7470877378879,1.0815672782207
"SSM-vM","ess","logR","Holokuk",1979,6.93687991082506,0.991878878266119
"SSM-vM","ess","logR","Holokuk",1980,6.83152889836638,1.16357852547885
"SSM-vM","ess","logR","Holokuk",1981,6.95358678945383,1.04469235338342
"SSM-vM","ess","logR","Holokuk",1982,7.23320235926921,1.08892768177557
"SSM-vM","ess","logR","Holokuk",1983,7.27135884729657,0.998673825181283
"SSM-vM","ess","logR","Holokuk",1984,6.9633344784984,0.991813083304036
"SSM-vM","ess","logR","Holokuk",1985,7.14571887797072,0.971229855428206
"SSM-vM","ess","logR","Holokuk",1986,7.19726505563339,0.92993182964753
"SSM-vM","ess","logR","Holokuk",1987,6.7186707780184,1.04796933926098
"SSM-vM","ess","logR","Holokuk",1988,7.05913024866199,0.737010979054356
"SSM-vM","ess","logR","Holokuk",1989,7.48116467423584,0.961029742561731
"SSM-vM","ess","logR","Holokuk",1990,8.67096323736519,1.91847256407116
"SSM-vM","ess","logR","Holokuk",1991,7.32623009334134,1.0888706704411
"SSM-vM","ess","logR","Holokuk",1992,7.21369286978314,0.79116135010561
"SSM-vM","ess","logR","Holokuk",1993,7.40884380685946,0.761447218300703
"SSM-vM","ess","logR","Holokuk",1994,4.77431888486277,1.80302682390599
"SSM-vM","ess","logR","Holokuk",1995,3.7388513439553,2.25988018965804
"SSM-vM","ess","logR","Holokuk",1996,4.67820457846335,1.86978828123311
"SSM-vM","ess","logR","Holokuk",1997,7.78161321618646,0.569636856086824
"SSM-vM","ess","logR","Holokuk",1998,8.8026841679556,0.283287989764797
"SSM-vM","ess","logR","Holokuk",1999,7.03859613625248,0.712004665019179
"SSM-vM","ess","logR","Holokuk",2000,6.14953925538543,1.00606758505384
"SSM-vM","ess","logR","Holokuk",2001,8.38122472448057,0.516324516326724
"SSM-vM","ess","logR","Holokuk",2002,7.74572747869992,0.684115893689362
"SSM-vM","ess","logR","Holokuk",2003,7.74303482137905,0.838264398257607
"SSM-vM","ess","logR","Holokuk",2004,8.62356013396697,0.290107697871274
"SSM-vM","ess","logR","Holokuk",2005,6.80770635823673,0.510656014945285
"SSM-vM","ess","logR","Holokuk",2006,5.52987375545315,0.662370914757534
"SSM-vM","ess","logR","Holokuk",2007,5.48169521147712,0.479900074743022
"SSM-vM","ess","logR","Holokuk",2008,5.63955808312788,0.523825779740305
"SSM-vM","ess","logR","Holokuk",2009,5.68119733140298,0.440753159609303
"SSM-vM","ess","logR","Holokuk",2010,5.53487046050397,0.456912642402383
"SSM-vM","ess","logR","Holokuk",2011,5.94871313722869,0.480037548836277
"SSM-vM","ess","logR","Holokuk",2012,6.68181490551814,0.493984754592324
"SSM-vM","ess","logR","Holokuk",2013,6.39280356786399,0.680878607507616
"SSM-vM","ess","logR_resid","Holokuk",1976,-0.102246890283102,0.863672787773496
"SSM-vM","ess","logR_resid","Holokuk",1977,-0.158191696982915,0.859855447364379
"SSM-vM","ess","logR_resid","Holokuk",1978,-0.305687084106097,0.858623581663687
"SSM-vM","ess","logR_resid","Holokuk",1979,-0.167347908004088,0.860402400364807
"SSM-vM","ess","logR_resid","Holokuk",1980,-0.123819111999728,0.856959638384481
"SSM-vM","ess","logR_resid","Holokuk",1981,-0.0764527685826662,0.884204588045763
"SSM-vM","ess","logR_resid","Holokuk",1982,0.244039466158405,0.883144973489756
"SSM-vM","ess","logR_resid","Holokuk",1983,0.238844162886164,0.865402192416988
"SSM-vM","ess","logR_resid","Holokuk",1984,-0.0226536181070313,0.844405463618723
"SSM-vM","ess","logR_resid","Holokuk",1985,0.260249550676284,0.816170977783342
"SSM-vM","ess","logR_resid","Holokuk",1986,0.285837910856878,0.807899600054667
"SSM-vM","ess","logR_resid","Holokuk",1987,-0.181488471491722,0.788176610984615
"SSM-vM","ess","logR_resid","Holokuk",1988,0.0822188130820689,0.748956166623939
"SSM-vM","ess","logR_resid","Holokuk",1989,0.513640574483667,0.702866740239676
"SSM-vM","ess","logR_resid","Holokuk",1990,1.64169750594513,1.30765288571461
"SSM-vM","ess","logR_resid","Holokuk",1991,0.308376519809448,0.791082634627609
"SSM-vM","ess","logR_resid","Holokuk",1992,0.0500069266416939,0.783902348535825
"SSM-vM","ess","logR_resid","Holokuk",1993,0.130025539965456,0.827189569935995
"SSM-vM","ess","logR_resid","Holokuk",1994,-0.859325094500475,0.812085235055044
"SSM-vM","ess","logR_resid","Holokuk",1995,-0.72869162117294,0.935856712979526
"SSM-vM","ess","logR_resid","Holokuk",1996,-0.444953094845001,0.817366034508177
"SSM-vM","ess","logR_resid","Holokuk",1997,0.657929914158484,0.604178399156087
"SSM-vM","ess","logR_resid","Holokuk",1998,1.56275262188274,0.492370079517059
"SSM-vM","ess","logR_resid","Holokuk",1999,0.157316881783595,0.708391903564925
"SSM-vM","ess","logR_resid","Holokuk",2000,0.788717413298456,0.754325218734867
"SSM-vM","ess","logR_resid","Holokuk",2001,1.6299472474299,0.620080396630907
"SSM-vM","ess","logR_resid","Holokuk",2002,0.511290695850825,0.667093926849689
"SSM-vM","ess","logR_resid","Holokuk",2003,1.13312753576994,0.808004811401643
"SSM-vM","ess","logR_resid","Holokuk",2004,1.67097945623048,0.588453119595332
"SSM-vM","ess","logR_resid","Holokuk",2005,-0.279720967758872,0.602312583229212
"SSM-vM","ess","logR_resid","Holokuk",2006,-1.34990185745762,0.682366730883143
"SSM-vM","ess","logR_resid","Holokuk",2007,-1.58719649475522,0.570384093206085
"SSM-vM","ess","logR_resid","Holokuk",2008,-1.35674677721951,0.611835575983916
"SSM-vM","ess","logR_resid","Holokuk",2009,-1.52862312412849,0.520801061761882
"SSM-vM","ess","logR_resid","Holokuk",2010,-1.676218579501,0.550807957051866
"SSM-vM","ess","logR_resid","Holokuk",2011,-0.710251147746839,0.6215085953628
"SSM-vM","ess","logR_resid","Holokuk",2012,0.330010082927786,0.698877850277329
"SSM-vM","ess","logR_resid","Holokuk",2013,0.631649096080941,0.723996980837744
"SSM-vM","ess","S","Holokuk",1976,977.791333923867,862.784044099772
"SSM-vM","ess","S","Holokuk",1977,2941.09950315054,2381.08100563539
"SSM-vM","ess","S","Holokuk",1978,1704.83319185636,1234.10006261512
"SSM-vM","ess","S","Holokuk",1979,968.368785217002,761.0281380996
"SSM-vM","ess","S","Holokuk",1980,1277.28229675005,1252.16070810643
"SSM-vM","ess","S","Holokuk",1981,790.437871466677,688.620311728607
"SSM-vM","ess","S","Holokuk",1982,733.805991591712,699.478805457143
"SSM-vM","ess","S","Holokuk",1983,796.837287641133,681.775127667539
"SSM-vM","ess","S","Holokuk",1984,781.371736000366,641.043870162218
"SSM-vM","ess","S","Holokuk",1985,654.364014038941,572.592509799079
"SSM-vM","ess","S","Holokuk",1986,752.713009991778,708.720930630669
"SSM-vM","ess","S","Holokuk",1987,1409.59528546015,1308.07810017237
"SSM-vM","ess","S","Holokuk",1988,990.56137757158,877.01789914924
"SSM-vM","ess","S","Holokuk",1989,1314.20178635189,1213.35257915957
"SSM-vM","ess","S","Holokuk",1990,1093.91702460251,1250.10732255375
"SSM-vM","ess","S","Holokuk",1991,740.723438315134,805.111019177812
"SSM-vM","ess","S","Holokuk",1992,766.707039875452,416.565462696942
"SSM-vM","ess","S","Holokuk",1993,921.338306998017,166.533606881266
"SSM-vM","ess","S","Holokuk",1994,3548.64562189385,2738.54901701221
"SSM-vM","ess","S","Holokuk",1995,4803.31383824294,3974.63324553063
"SSM-vM","ess","S","Holokuk",1996,4042.84756008683,3308.47040039771
"SSM-vM","ess","S","Holokuk",1997,1591.89318950773,824.581963981855
"SSM-vM","ess","S","Holokuk",1998,928.806632308175,509.483017767321
"SSM-vM","ess","S","Holokuk",1999,493.79576461634,382.158153863148
"SSM-vM","ess","S","Holokuk",2000,96.7167191191943,88.017114234694
"SSM-vM","ess","S","Holokuk",2001,309.227107293156,72.8396836332683
"SSM-vM","ess","S","Holokuk",2002,1564.8834310183,208.512463423493
"SSM-vM","ess","S","Holokuk",2003,2995.3333324082,350.980044350611
"SSM-vM","ess","S","Holokuk",2004,2448.16708116145,454.844147578964
"SSM-vM","ess","S","Holokuk",2005,1941.17980967668,305.387039481966
"SSM-vM","ess","S","Holokuk",2006,2374.58257483341,374.063257125439
"SSM-vM","ess","S","Holokuk",2007,2023.64676124481,544.580102202034
"SSM-vM","ess","S","Holokuk",2008,2192.9274956616,295.543284801191
"SSM-vM","ess","S","Holokuk",2009,1665.48332848753,234.373097501139
"SSM-vM","ess","S","Holokuk",2010,698.083009150512,110.8419851031
"SSM-vM","ess","S","Holokuk",2011,272.163842285263,59.5218719222838
"SSM-vM","ess","S","Holokuk",2012,185.486120026191,44.6330444751168
"SSM-vM","ess","S","Holokuk",2013,94.6869144567051,22.0877159880642
"SSM-vM","ess","S_msy","Holokuk",NA,611.749652646862,258.423982808643
"SSM-vM","ess","sigma_R","Holokuk",NA,0.895329360076738,0.0600345726643436
"SSM-vM","ess","U_msy","Holokuk",NA,0.520145844059284,0.17850460276078
"SSM-vM","ess","alpha","Kisaralik",NA,3.34124163252583,1.32109807681903
"SSM-vM","ess","beta","Kisaralik",NA,0.00016388159241226,5.41355169179284e-05
"SSM-vM","ess","logR","Kisaralik",1976,7.41766924533091,0.643820499472589
"SSM-vM","ess","logR","Kisaralik",1977,5.74707630093831,2.16214762706419
"SSM-vM","ess","logR","Kisaralik",1978,6.98088142626387,0.829750854327835
"SSM-vM","ess","logR","Kisaralik",1979,6.82459880559364,0.655017156404391
"SSM-vM","ess","logR","Kisaralik",1980,6.70706292324083,0.933404940743402
"SSM-vM","ess","logR","Kisaralik",1981,7.64549810328729,0.765167300092559
"SSM-vM","ess","logR","Kisaralik",1982,9.70368328011162,0.36152891666898
"SSM-vM","ess","logR","Kisaralik",1983,7.30021687980803,0.649244291672116
"SSM-vM","ess","logR","Kisaralik",1984,7.11977308545586,0.733669878133682
"SSM-vM","ess","logR","Kisaralik",1985,7.57100735587214,0.770795478227698
"SSM-vM","ess","logR","Kisaralik",1986,8.93830747155595,0.511763620657953
"SSM-vM","ess","logR","Kisaralik",1987,8.16589708147018,0.651296258905604
"SSM-vM","ess","logR","Kisaralik",1988,8.8716541214628,0.679321349393261
"SSM-vM","ess","logR","Kisaralik",1989,8.89834374064333,0.774710392869027
"SSM-vM","ess","logR","Kisaralik",1990,9.49942115884675,0.566487474883383
"SSM-vM","ess","logR","Kisaralik",1991,8.11033442855106,0.575224124874562
"SSM-vM","ess","logR","Kisaralik",1992,8.15799781858155,0.572761763049126
"SSM-vM","ess","logR","Kisaralik",1993,8.40964718693452,0.543462399192112
"SSM-vM","ess","logR","Kisaralik",1994,8.21176756864416,0.728483134123759
"SSM-vM","ess","logR","Kisaralik",1995,9.15034180069831,0.880908191602138
"SSM-vM","ess","logR","Kisaralik",1996,9.89229899440272,0.405549409718389
"SSM-vM","ess","logR","Kisaralik",1997,8.46604488408017,0.607183246581798
"SSM-vM","ess","logR","Kisaralik",1998,8.61073793252086,0.589370823155985
"SSM-vM","ess","logR","Kisaralik",1999,8.59825225416985,0.670882132608431
"SSM-vM","ess","logR","Kisaralik",2000,10.9479318400762,0.228924976860951
"SSM-vM","ess","logR","Kisaralik",2001,8.82416383698603,0.802127421838479
"SSM-vM","ess","logR","Kisaralik",2002,9.25071436068562,0.623121346663677
"SSM-vM","ess","logR","Kisaralik",2003,8.93610912496231,0.588435716068809
"SSM-vM","ess","logR","Kisaralik",2004,8.82433690029249,0.678464623750658
"SSM-vM","ess","logR","Kisaralik",2005,7.42118026980366,0.899668604478991
"SSM-vM","ess","logR","Kisaralik",2006,7.52379212118744,0.723360976654202
"SSM-vM","ess","logR","Kisaralik",2007,8.89630399757803,0.503130440745491
"SSM-vM","ess","logR","Kisaralik",2008,8.85584792975667,0.496383336614463
"SSM-vM","ess","logR","Kisaralik",2009,7.97263004756647,0.650834522832637
"SSM-vM","ess","logR","Kisaralik",2010,7.75261663703029,0.639015128910804
"SSM-vM","ess","logR","Kisaralik",2011,8.53361075149804,0.48929697925441
"SSM-vM","ess","logR","Kisaralik",2012,8.63467288148497,0.639883086929211
"SSM-vM","ess","logR","Kisaralik",2013,8.85066828389046,0.863257621503154
"SSM-vM","ess","logR_resid","Kisaralik",1976,-1.08592393787501,0.619208962117754
"SSM-vM","ess","logR_resid","Kisaralik",1977,-0.898226057222777,0.851250413041119
"SSM-vM","ess","logR_resid","Kisaralik",1978,-1.25669607434974,0.728113895092635
"SSM-vM","ess","logR_resid","Kisaralik",1979,-1.41550673906351,0.688583144167579
"SSM-vM","ess","logR_resid","Kisaralik",1980,-1.16786536080884,0.745714284536375
"SSM-vM","ess","logR_resid","Kisaralik",1981,-0.363503315438644,0.728936894403122
"SSM-vM","ess","logR_resid","Kisaralik",1982,2.13672536634811,0.488140926100298
"SSM-vM","ess","logR_resid","Kisaralik",1983,-0.0473418113666082,0.679138151815874
"SSM-vM","ess","logR_resid","Kisaralik",1984,-0.213185706122672,0.727844310861721
"SSM-vM","ess","logR_resid","Kisaralik",1985,0.329169266761372,0.782702021999781
"SSM-vM","ess","logR_resid","Kisaralik",1986,0.726506737666988,0.622079090438342
"SSM-vM","ess","logR_resid","Kisaralik",1987,-0.571545092471768,0.65785549919264
"SSM-vM","ess","logR_resid","Kisaralik",1988,0.134981466470929,0.683758998666169
"SSM-vM","ess","logR_resid","Kisaralik",1989,0.886529473729913,0.74668402582577
"SSM-vM","ess","logR_resid","Kisaralik",1990,0.967506788581457,0.653888372787536
"SSM-vM","ess","logR_resid","Kisaralik",1991,-0.222874627491299,0.62005142508603
"SSM-vM","ess","logR_resid","Kisaralik",1992,-0.495231434777463,0.619005715488323
"SSM-vM","ess","logR_resid","Kisaralik",1993,-0.292488475249915,0.588048201265086
"SSM-vM","ess","logR_resid","Kisaralik",1994,-0.597122492557641,0.721515439670012
"SSM-vM","ess","logR_resid","Kisaralik",1995,0.326045222065174,0.859160245996302
"SSM-vM","ess","logR_resid","Kisaralik",1996,1.07967792520838,0.462103841225587
"SSM-vM","ess","logR_resid","Kisaralik",1997,-0.181210940410065,0.628309917760152
"SSM-vM","ess","logR_resid","Kisaralik",1998,0.0400018602610921,0.613601492831321
"SSM-vM","ess","logR_resid","Kisaralik",1999,0.0715167693563608,0.678908328995069
"SSM-vM","ess","logR_resid","Kisaralik",2000,2.20367198113296,0.346254685450705
"SSM-vM","ess","logR_resid","Kisaralik",2001,0.206843089192999,0.684597871632833
"SSM-vM","ess","logR_resid","Kisaralik",2002,0.462170635541697,0.638358772974917
"SSM-vM","ess","logR_resid","Kisaralik",2003,0.142968203644323,0.603751029274921
"SSM-vM","ess","logR_resid","Kisaralik",2004,0.831875964564186,0.795003792293781
"SSM-vM","ess","logR_resid","Kisaralik",2005,-0.267545970727298,0.816518751223136
"SSM-vM","ess","logR_resid","Kisaralik",2006,-0.705407283631501,0.802368548037744
"SSM-vM","ess","logR_resid","Kisaralik",2007,0.0654474922293707,0.539594944325607
"SSM-vM","ess","logR_resid","Kisaralik",2008,0.0381418920650675,0.53621177211113
"SSM-vM","ess","logR_resid","Kisaralik",2009,-0.695486788357489,0.667150744237878
"SSM-vM","ess","logR_resid","Kisaralik",2010,-0.396241619593631,0.661379782014361
"SSM-vM","ess","logR_resid","Kisaralik",2011,0.140159465784795,0.578080711264229
"SSM-vM","ess","logR_resid","Kisaralik",2012,-0.139292337216539,0.653848603747984
"SSM-vM","ess","logR_resid","Kisaralik",2013,0.39956938173605,0.834105732496835
"SSM-vM","ess","S","Kisaralik",1976,7930.3580464374,7308.05447236825
"SSM-vM","ess","S","Kisaralik",1977,28131.9803399511,17717.6997840541
"SSM-vM","ess","S","Kisaralik",1978,14517.8336272103,4145.2163925317
"SSM-vM","ess","S","Kisaralik",1979,6852.00132231401,6896.22377727346
"SSM-vM","ess","S","Kisaralik",1980,7108.36344122815,9591.75900087446
"SSM-vM","ess","S","Kisaralik",1981,2309.08552520823,3144.72870540853
"SSM-vM","ess","S","Kisaralik",1982,715.811622651883,176.062291223455
"SSM-vM","ess","S","Kisaralik",1983,649.159053201719,378.780481103798
"SSM-vM","ess","S","Kisaralik",1984,585.987888513252,237.583569033488
"SSM-vM","ess","S","Kisaralik",1985,500.799552306274,128.178898036296
"SSM-vM","ess","S","Kisaralik",1986,1719.18302728772,768.867813423594
"SSM-vM","ess","S","Kisaralik",1987,5277.9824959991,2255.31544116953
"SSM-vM","ess","S","Kisaralik",1988,3980.75690404085,1046.22382700049
"SSM-vM","ess","S","Kisaralik",1989,1216.96061806148,314.358607034921
"SSM-vM","ess","S","Kisaralik",1990,2503.46863413783,541.940698014515
"SSM-vM","ess","S","Kisaralik",1991,1843.41877388328,389.23282003091
"SSM-vM","ess","S","Kisaralik",1992,3426.97477555351,1181.28575991441
"SSM-vM","ess","S","Kisaralik",1993,4217.42733903647,1607.20748451923
"SSM-vM","ess","S","Kisaralik",1994,7271.70315889402,1559.37606386578
"SSM-vM","ess","S","Kisaralik",1995,7117.14225955343,1525.16544924251
"SSM-vM","ess","S","Kisaralik",1996,5195.63501686632,1631.80981352362
"SSM-vM","ess","S","Kisaralik",1997,3125.22545823861,683.33223927719
"SSM-vM","ess","S","Kisaralik",1998,2682.30099830758,601.993673216104
"SSM-vM","ess","S","Kisaralik",1999,2820.31754272967,1413.34790967923
"SSM-vM","ess","S","Kisaralik",2000,4042.37882126961,1426.13302414111
"SSM-vM","ess","S","Kisaralik",2001,10425.1310524161,6223.27208496561
"SSM-vM","ess","S","Kisaralik",2002,8405.68246598801,1989.58266668716
"SSM-vM","ess","S","Kisaralik",2003,4880.69017316472,1208.16479849458
"SSM-vM","ess","S","Kisaralik",2004,18440.6712127815,3270.26075100194
"SSM-vM","ess","S","Kisaralik",2005,21197.6059924898,3701.04221466859
"SSM-vM","ess","S","Kisaralik",2006,16136.3025851045,2600.63305133538
"SSM-vM","ess","S","Kisaralik",2007,6274.34218879541,1348.83512228702
"SSM-vM","ess","S","Kisaralik",2008,4852.00569419297,932.480365491114
"SSM-vM","ess","S","Kisaralik",2009,3325.40993524693,922.854769993671
"SSM-vM","ess","S","Kisaralik",2010,1433.73334240708,357.243546074902
"SSM-vM","ess","S","Kisaralik",2011,2094.85219365287,683.716435415829
"SSM-vM","ess","S","Kisaralik",2012,4252.82663211143,952.235835375094
"SSM-vM","ess","S","Kisaralik",2013,2168.408352881,368.753510727758
"SSM-vM","ess","S_msy","Kisaralik",NA,2995.42517801204,615.954022779775
"SSM-vM","ess","sigma_R","Kisaralik",NA,0.895329360076738,0.0600345726643436
"SSM-vM","ess","U_msy","Kisaralik",NA,0.472281762056703,0.120434466319039
"SSM-vM","ess","alpha","Kogrukluk",NA,3.48334444126711,1.24206326397013
"SSM-vM","ess","beta","Kogrukluk",NA,7.29745478549735e-05,2.64221463937585e-05
"SSM-vM","ess","logR","Kogrukluk",1976,10.6836775252223,0.198268371754983
"SSM-vM","ess","logR","Kogrukluk",1977,9.79424740574622,0.259232248862327
"SSM-vM","ess","logR","Kogrukluk",1978,9.09728810577303,0.27415294386789
"SSM-vM","ess","logR","Kogrukluk",1979,9.41785098619559,0.194905713269414
"SSM-vM","ess","logR","Kogrukluk",1980,9.01852632663958,0.195179654154403
"SSM-vM","ess","logR","Kogrukluk",1981,9.81697304509807,0.236753946240835
"SSM-vM","ess","logR","Kogrukluk",1982,9.40072635901064,0.215515432374529
"SSM-vM","ess","logR","Kogrukluk",1983,10.3432497855663,0.196348661382126
"SSM-vM","ess","logR","Kogrukluk",1984,9.20339770059196,0.298314288077672
"SSM-vM","ess","logR","Kogrukluk",1985,10.1018037185779,0.167544744220714
"SSM-vM","ess","logR","Kogrukluk",1986,9.55217833310343,0.189224654298077
"SSM-vM","ess","logR","Kogrukluk",1987,9.39494927967714,0.181905980023056
"SSM-vM","ess","logR","Kogrukluk",1988,9.43772079880346,0.21887329284934
"SSM-vM","ess","logR","Kogrukluk",1989,10.6860703627196,0.103195625253677
"SSM-vM","ess","logR","Kogrukluk",1990,9.93905906276719,0.182644163653851
"SSM-vM","ess","logR","Kogrukluk",1991,10.0969403773198,0.128955628960106
"SSM-vM","ess","logR","Kogrukluk",1992,9.27535700713522,0.261175389510281
"SSM-vM","ess","logR","Kogrukluk",1993,9.84996008404954,0.166230151928224
"SSM-vM","ess","logR","Kogrukluk",1994,8.84141625697811,0.213043100874103
"SSM-vM","ess","logR","Kogrukluk",1995,9.08697430573585,0.148582825486883
"SSM-vM","ess","logR","Kogrukluk",1996,9.4258667757767,0.14430418557753
"SSM-vM","ess","logR","Kogrukluk",1997,9.68379925992872,0.121827514662558
"SSM-vM","ess","logR","Kogrukluk",1998,9.7248720527448,0.135802901963909
"SSM-vM","ess","logR","Kogrukluk",1999,9.92064802963944,0.128020781446352
"SSM-vM","ess","logR","Kogrukluk",2000,10.4862188470453,0.0898030960239176
"SSM-vM","ess","logR","Kogrukluk",2001,10.0022932878505,0.132493081563763
"SSM-vM","ess","logR","Kogrukluk",2002,10.009392931319,0.137124481963945
"SSM-vM","ess","logR","Kogrukluk",2003,9.89260234258924,0.176619797056009
"SSM-vM","ess","logR","Kogrukluk",2004,9.74775620274546,0.153333881894908
"SSM-vM","ess","logR","Kogrukluk",2005,9.57484720818561,0.164322013531527
"SSM-vM","ess","logR","Kogrukluk",2006,9.58877254803464,0.14923791444364
"SSM-vM","ess","logR","Kogrukluk",2007,9.44441790120966,0.129499325667424
"SSM-vM","ess","logR","Kogrukluk",2008,7.97409295759699,0.300770673078176
"SSM-vM","ess","logR","Kogrukluk",2009,8.14887832883326,0.227370660512446
"SSM-vM","ess","logR","Kogrukluk",2010,8.74606319775619,0.200960495064285
"SSM-vM","ess","logR","Kogrukluk",2011,9.37667087585577,0.143554022180859
"SSM-vM","ess","logR","Kogrukluk",2012,9.24249195143131,0.296815170184017
"SSM-vM","ess","logR","Kogrukluk",2013,9.784868493205,0.326257618353632
"SSM-vM","ess","logR_resid","Kogrukluk",1976,1.25862625798463,0.293615299106177
"SSM-vM","ess","logR_resid","Kogrukluk",1977,0.234782259222697,0.401899263595429
"SSM-vM","ess","logR_resid","Kogrukluk",1978,-0.614744459480374,0.312171708769515
"SSM-vM","ess","logR_resid","Kogrukluk",1979,-0.279858961062716,0.249381158105914
"SSM-vM","ess","logR_resid","Kogrukluk",1980,-0.432303248397643,0.463433739468089
"SSM-vM","ess","logR_resid","Kogrukluk",1981,0.11777981535685,0.300481918996552
"SSM-vM","ess","logR_resid","Kogrukluk",1982,-0.310021316940875,0.268453855313566
"SSM-vM","ess","logR_resid","Kogrukluk",1983,0.790236165138784,0.306232410941555
"SSM-vM","ess","logR_resid","Kogrukluk",1984,-0.140098032815887,0.369594972001883
"SSM-vM","ess","logR_resid","Kogrukluk",1985,0.843476383996543,0.294876698652388
"SSM-vM","ess","logR_resid","Kogrukluk",1986,0.175083775376961,0.341951658769928
"SSM-vM","ess","logR_resid","Kogrukluk",1987,-0.29165486416945,0.260770405950187
"SSM-vM","ess","logR_resid","Kogrukluk",1988,-0.151737996037047,0.284595214717116
"SSM-vM","ess","logR_resid","Kogrukluk",1989,0.993587300890283,0.222232087965967
"SSM-vM","ess","logR_resid","Kogrukluk",1990,0.275717122577534,0.250010254040898
"SSM-vM","ess","logR_resid","Kogrukluk",1991,0.563732150144339,0.239471306046922
