Year,Population,Subrigion,RiverBasin,logspawners,logrecruits,spawn.error,rec.error,SummerSST,WinterSST,MarineCompetitorsIndex,IceConcentrationIndex,BodySize,Uwind,RiverIceBreakup,max5dprcp_stand,maxq_spawn,mean_swe_icu,mean_swe_rear,medq_rear,mnprcp_rear_stand,maxDaily_spawn_stand,maxDaily_migrate,cdd_rear
2012,Chena,Yukon (US),Yukon,7.710653324,9.488805095,0.059946105,0.109669413,0.68464512,1.026358554,1.287236284,-1.107805781,-0.114277247,0.789675236,-0.970819062,0.462312962,-0.525536202,0.574347664,0.363977363,-1.37369023,-1.256007461,0.432249423,-1.164895954,-1.368518142
2013,Chena,Yukon (US),Yukon,7.572502985,8.655214489,0.069914477,0.207738466,1.047229106,1.57609109,1.459631122,-1.116805185,-0.680329879,1.930878401,-1.126150112,1.899615727,-0.486460812,0.363977363,-1.118495371,1.623614418,2.473384991,-1.368518142,0.577458582,-2.250316696
2014,Chena,Yukon (US),Yukon,8.880307359,8.579792333,0.00999975,0.31223328,3.023225086,0.90910377,1.50121983,-1.125804589,-1.036513689,1.793548982,-1.281481162,1.265269942,0.734859617,-1.118495371,-0.280656172,-0.458749862,1.354541418,-2.250316696,-1.407991765,0.001974181
2015,Chena,Yukon (US),Yukon,8.744806737,8.71078434,0.029993253,0.578148334,0.498148572,1.636480907,1.489113037,-0.432849816,-0.544410373,0.15123721,-0.038832762,0.907881777,1.57738331,-0.280656172,-1.096784114,0.778669488,2.572945757,0.001974181,0.406306708,0.361038575
2016,Chena,Yukon (US),Yukon,8.798605651,8.976135873,0.049968792,0.814341319,0.296905786,1.779703983,1.467772856,-0.477846871,-2.143562855,2.011604548,-0.038832762,0.450387851,1.381636757,-1.096784114,0.418141484,-0.564576298,-0.139775568,0.361038575,1.339438228,1.447528602
1994,EFAndreafsky,Yukon (US),Yukon,8.992930353,8.058010801,0.009942583,0.10763307,-1.117865699,-0.837131325,0.379401207,-0.92781748,0.891616251,-0.487292726,0.660156962,-1.784764192,1.405359768,0.950795201,-1.076950509,-1.390274887,-1.446355223,-0.845619209,-0.133232149,1.404277206
1995,EFAndreafsky,Yukon (US),Yukon,8.663887571,8.282483004,0.38525317,0.171468363,-0.053534238,-0.972404924,0.133278485,0.431093828,1.664572407,0.651356856,-0.271829337,-1.442900163,-0.993585769,-1.076950509,-0.236563479,-0.031840278,-0.815001083,1.404277206,-0.047995694,-0.71355296
1996,EFAndreafsky,Yukon (US),Yukon,7.982074875,7.601402335,0.38525317,0.186765248,-1.531627807,-0.690993441,-0.261924091,0.773071539,0.837133129,1.976581097,-1.825139837,-0.068298353,-0.538901236,-0.236563479,0.330392699,-1.20395263,-0.660921457,-0.71355296,0.896241915,0.748836167
1997,EFAndreafsky,Yukon (US),Yukon,8.031385331,8.338305731,0.38525317,0.06832487,-1.987026354,-1.612129615,-0.384439504,0.935060923,0.225062571,-0.790827155,-0.427160387,0.132362863,-0.99956305,0.330392699,-0.334629447,1.113843386,1.584710612,0.748836167,0.81878375,-1.02390978
1998,EFAndreafsky,Yukon (US),Yukon,8.287780027,8.76013937,0.38525317,0.056112664,-0.154155632,1.750688392,-0.105968147,0.692076793,-0.535231891,-0.194070259,-0.038832762,-0.072254209,0.644803867,-0.334629447,-0.62071994,-0.063554704,0.113021221,-1.02390978,-0.487799064,-0.081814412
1999,EFAndreafsky,Yukon (US),Yukon,8.118802997,8.560444233,0.004468253,0.053399948,-0.091700974,-0.934909891,-0.116923799,-1.125804589,0.356816741,0.43946759,0.970819062,-0.134511948,-0.539519561,-0.62071994,-0.267694321,0.934128302,-0.375487615,-0.081814412,0.056836501,-0.922243775
2000,EFAndreafsky,Yukon (US),Yukon,7.36264527,8.898092346,0.122006483,0.052437286,-0.227019399,1.238742079,0.226912612,-0.369853905,-0.850920667,-0.705744345,0.815488012,0.887585845,0.013274632,-0.267694321,-0.130272102,0.149196241,-0.144332299,-0.922243775,-1.24724398,-1.150670257
2001,EFAndreafsky,Yukon (US),Yukon,7.775275846,8.80267284,0.197960633,0.05632931,0.063568245,0.27622058,0.395191846,-1.089806972,0.194985907,0.153704485,-0.427160387,-0.361750147,-0.165631169,-0.130272102,-0.675469414,-1.920170099,-1.15182026,-1.150670257,-0.969543814,1.004991217
2002,EFAndreafsky,Yukon (US),Yukon,8.320204598,8.199464198,0.38525317,0.057386083,-0.07175018,1.040137648,0.358632698,-0.945816289,-0.660071922,0.742252827,-1.126150112,0.544334688,-1.1174595,-0.675469414,-0.338394243,0.061981568,-0.044565472,1.004991217,0.804846751,-0.407005396
2003,EFAndreafsky,Yukon (US),Yukon,8.368925175,8.992681751,0.38525317,0.039144622,-0.678948243,-0.734980547,0.342849731,-1.125804589,0.890226185,0.914348523,-0.504825912,1.224404378,-0.703585249,-0.338394243,-0.920047484,-0.210233928,-1.156758304,-0.407005396,0.715207901,1.88877998
2004,EFAndreafsky,Yukon (US),Yukon,8.977146485,7.089243155,0.006313068,0.25278805,0.580554024,-0.846140732,0.15124071,-0.270860377,1.170287885,-0.311288039,0.504825912,1.125052283,-0.342888069,-0.920047484,-0.351499177,-0.38334184,0.474526635,1.88877998,1.723053786,0.463896831
2005,EFAndreafsky,Yukon (US),Yukon,7.685703061,8.068716193,0.041782401,0.256004451,0.957016822,-1.121271254,-0.073680463,0.404095588,0.356061511,-2.127747297,-0.660156962,-0.386733433,0.907391414,-0.351499177,-0.804512565,-0.235341182,-0.756582508,0.463896831,0.533928155,0.525037715
2006,EFAndreafsky,Yukon (US),Yukon,8.782936356,8.33854488,0.38525317,0.121974374,0.94920999,-1.085155005,0.394201158,1.844001615,0.025928011,1.042119424,0.737822487,0.47763201,0.549167586,-0.804512565,-0.880547937,-0.461306472,1.091352952,0.525037715,-1.019195675,1.379376499
2007,EFAndreafsky,Yukon (US),Yukon,8.438149984,8.495969555,0.38525317,0.048592344,-0.19579207,-0.754324274,0.221592639,2.086985746,-1.462195681,-1.128539204,-0.038832762,-2.019023726,-0.069582663,-0.880547937,0.429788134,-0.519449588,-1.145930871,1.379376499,0.737770678,-0.607643482
2008,EFAndreafsky,Yukon (US),Yukon,8.3854887,7.341483852,0.38525317,0.112411284,2.095079476,-0.842695959,0.244546513,1.924996468,-0.120712933,0.910072248,-0.349494862,-0.305534882,-1.435491343,0.429788134,2.382110436,-1.06123771,-0.363165705,-0.607643482,-0.646233179,-0.37334939
2009,EFAndreafsky,Yukon (US),Yukon,8.23270601,9.067508723,0.38525317,0.059124667,-0.169769296,-1.793482516,0.450328684,0.440093232,0.070055154,-0.441855231,0.427160387,1.120349218,-0.761296798,2.382110436,-0.373107455,0.262839604,0.099199578,-0.37334939,0.069391226,-0.862168808
2010,EFAndreafsky,Yukon (US),Yukon,7.881182202,7.370230642,0.38525317,0.186649663,0.1225532,-1.389752462,0.776374563,2.806938732,-1.068487635,0.035055439,-1.281481162,0.003505209,0.645628318,-0.373107455,-0.241457932,0.002517018,0.213772508,-0.862168808,-0.449461077,-1.171741117
1996,George,Kuskokwim,Kuskokwim,9.015582682,8.544578503,0.046859554,0.075512284,-0.019128857,-0.690993441,-0.261924091,0.773071539,0.187642788,1.976581097,-0.517125642,1.308283075,-0.499934248,-0.192142183,0.219462413,-1.712754822,-1.953362199,-0.210804814,1.152583227,2.444995346
1997,George,Kuskokwim,Kuskokwim,8.908193538,7.692673067,0.046067996,0.109756118,-1.949882321,-1.612129615,-0.384439504,0.935060923,-0.67726679,-0.790827155,0.867794532,-0.890342407,-0.329593038,0.219462413,-1.090847364,2.296584648,1.169878694,2.444995346,1.925189305,-1.328896333
1998,George,Kuskokwim,Kuskokwim,8.584161005,8.694328693,0.200686044,0.072388286,-0.505431635,1.750688392,-0.105968147,0.692076793,-1.058183776,-0.194070259,-0.055485584,-0.496942488,1.164790267,-1.090847364,-0.748415589,0.730549701,-0.639730419,-1.328896333,-0.718568494,-0.618174944
1999,George,Kuskokwim,Kuskokwim,8.466562375,8.634547402,0.095157051,0.063948176,-1.341346682,-0.934909891,-0.116923799,-1.125804589,-0.106185171,0.43946759,0.636974503,-0.626658017,-0.611116203,-0.748415589,-0.610284912,-0.153164463,-1.064047936,-0.618174944,-0.191451416,-0.787548281
2000,George,Kuskokwim,Kuskokwim,7.948286801,8.827135484,0.045694551,0.054378489,-2.227206339,1.238742079,0.226912612,-0.369853905,-0.13581215,-0.705744345,0.406154474,1.348459373,-0.432699215,-0.610284912,0.865367482,0.351930141,1.477678888,-0.787548281,1.258926535,-0.720162984
2001,George,Kuskokwim,Kuskokwim,8.181915787,8.076954794,0.044207022,0.079101972,0.488203232,0.27622058,0.395191846,-1.089806972,-0.128795344,0.153704485,-0.9787657,-0.038723206,-0.20657916,0.865367482,-0.340555053,-1.15368679,-0.51820081,-0.720162984,-1.623120347,-0.056710922
2002,George,Kuskokwim,Kuskokwim,7.961240013,8.509724236,0.042551894,0.072845897,0.24373751,1.040137648,0.358632698,-0.945816289,-0.315433857,0.742252827,-0.9787657,0.56004824,-0.969077021,-0.340555053,-0.201562416,0.350318994,0.122012371,-0.056710922,1.531333656,-0.896885326
2003,George,Kuskokwim,Kuskokwim,8.053175435,9.203194388,0.052910059,0.066700648,-0.019128857,-0.734980547,0.342849731,-1.125804589,0.251120119,0.914348523,-0.170895598,3.814641451,-0.354571356,-0.201562416,1.232299128,-1.511361439,-0.400122866,-0.896885326,-0.180527808,1.632702262
2004,George,Kuskokwim,Kuskokwim,8.476032427,8.323090103,0.036368627,0.088140452,0.622265079,-0.846140732,0.15124071,-0.270860377,-0.472618992,-0.311288039,1.444844604,-0.158440339,-1.183365153,1.232299128,0.050548065,-0.598646627,0.05434549,1.632702262,1.119449464,0.765516716
2005,George,Kuskokwim,Kuskokwim,8.452063624,8.191732215,0.037375586,0.083782931,0.758955589,-1.121271254,-0.073680463,0.404095588,-0.448089009,-2.127747297,-0.863355685,0.239155266,-0.788969708,0.050548065,-0.652617678,-0.268361479,-0.218417296,0.765516716,1.292789551,-0.715090614
2006,George,Kuskokwim,Kuskokwim,8.173107048,8.067057863,0.035603522,0.081702984,1.593556304,-1.085155005,0.394201158,1.844001615,-0.773056323,1.042119424,0.29074446,-0.176653904,0.754994498,-0.652617678,-1.138753653,-0.446393229,0.726028215,-0.715090614,0.703577097,1.533999923
2007,George,Kuskokwim,Kuskokwim,8.186669522,8.130234773,0.034922915,0.077767147,-0.003356875,-0.754324274,0.221592639,2.086985746,-1.723885667,-1.128539204,-0.170895598,-1.466309416,-0.637784847,-1.138753653,0.254538694,-0.021855978,-1.05168881,1.533999923,0.708562436,0.047771391
2008,George,Kuskokwim,Kuskokwim,8.065008643,8.404659944,0.033706053,0.065721198,2.224435585,-0.842695959,0.244546513,1.924996468,-0.940204655,0.910072248,0.752384517,-0.876081302,-1.330981806,0.254538694,1.625365603,-1.526667336,-1.354085507,0.047771391,-1.316883841,1.103272115
2009,George,Kuskokwim,Kuskokwim,8.053730618,7.849603985,0.034605213,0.089149517,0.702439321,-1.793482516,0.450328684,0.440093232,-0.397059713,-0.441855231,0.059924431,0.243971028,-1.482917945,1.625365603,-0.642051496,-0.4625047,-0.596707524,1.103272115,1.562571973,-0.038986578
2010,George,Kuskokwim,Kuskokwim,7.238963486,7.080975106,0.037123057,0.10773201,-0.674980442,-1.389752462,0.776374563,2.806938732,-1.486390459,0.035055439,0.521564488,-0.439299813,0.419758429,-0.642051496,1.125854148,-0.659064642,-0.598107739,-0.038986578,-0.306184415,-0.421796424
2011,George,Kuskokwim,Kuskokwim,7.430938825,8.02178592,0.037215528,0.079992661,1.229486386,0.400999704,0.869724829,1.394030972,-1.519215157,-0.677629351,2.137304691,-0.064203292,-0.512705149,1.125854148,0.248407608,1.172003997,1.654368011,-0.421796424,-0.885349196,-0.554143376
2012,George,Kuskokwim,Kuskokwim,7.722154941,8.471827206,0.039326436,0.183704455,1.901109954,1.026358554,1.287236284,-1.107805781,-0.855110859,0.789675236,-0.9787657,0.555757016,1.691026355,0.248407608,0.093279237,-0.522922715,-0.624912226,-0.554143376,-1.411008577,0.147976217
2013,George,Kuskokwim,Kuskokwim,7.033236183,8.414844157,0.038234657,0.269496035,0.666952361,1.57609109,1.459631122,-1.116805185,-0.372254211,1.930878401,-0.747945671,-1.858532536,2.034525947,0.093279237,-1.268850463,-0.637314156,-0.542327761,0.147976217,0.926826185,0.734128171
1995,Gisasa,Yukon (US),Yukon,8.30647216,8.417372856,0.003209868,0.061598979,-0.053534238,-0.972404924,0.133278485,0.431093828,1.664572407,0.651356856,-0.271829337,-0.999731218,-1.047572882,-1.168911265,-0.204501042,-0.308328205,-1.247847383,0.690336237,-1.035292804,-1.233522458
1996,Gisasa,Yukon (US),Yukon,7.668561108,7.608374474,0.073266054,0.126048535,-1.531627807,-0.690993441,-0.261924091,0.773071539,0.837133129,1.976581097,-1.825139837,-0.253283169,-0.474746795,-0.204501042,0.272478228,-1.033347753,-0.158757232,-1.233522458,1.041258609,1.342184934
1997,Gisasa,Yukon (US),Yukon,8.333510709,7.818430272,0.140614244,0.079920482,-1.987026354,-1.612129615,-0.384439504,0.935060923,0.225062571,-0.790827155,-0.427160387,-0.057391715,-0.742762478,0.272478228,-0.599556656,2.41634203,1.861726216,1.342184934,0.38796037,-1.066981687
1998,Gisasa,Yukon (US),Yukon,7.778211475,8.066207568,0.046457334,0.043307786,-0.154155632,1.750688392,-0.105968147,0.692076793,-0.535231891,-0.194070259,-0.038832762,-1.197023484,1.657671485,-0.599556656,-0.728865304,0.164103887,-0.218896697,-1.066981687,-0.450763484,-0.361764303
1999,Gisasa,Yukon (US),Yukon,7.890582535,7.392647521,0.011975619,0.074404295,-0.091700974,-0.934909891,-0.116923799,-1.125804589,0.356816741,0.43946759,0.970819062,-0.555579906,-0.120179991,-0.728865304,0.332768367,-0.420589297,-1.165669167,-0.361764303,0.136363854,-0.641978122
2000,Gisasa,Yukon (US),Yukon,7.646831391,8.28878581,0.007640767,0.066024988,-0.227019399,1.238742079,0.226912612,-0.369853905,-0.850920667,-0.705744345,0.815488012,0.532637039,-0.648685227,0.332768367,-0.182392763,-0.469703524,-1.0980267,-0.641978122,-1.03226369,-1.069660486
2001,Gisasa,Yukon (US),Yukon,8.054204897,8.428799041,0.031133223,0.039966556,0.063568245,0.27622058,0.395191846,-1.089806972,0.194985907,0.153704485,-0.427160387,-0.16098006,-0.774121597,-0.182392763,-0.747280134,-0.949151935,-1.528732544,-1.069660486,-0.938913198,0.278502919
2002,Gisasa,Yukon (US),Yukon,7.668093709,7.355641103,0.082142682,0.062558552,-0.07175018,1.040137648,0.358632698,-0.945816289,-0.660071922,0.742252827,-1.126150112,-0.683339104,-0.941370089,-0.747280134,-0.489773027,-0.14929166,-0.816191242,0.278502919,0.942732911,-0.617258583
2003,Gisasa,Yukon (US),Yukon,7.555905094,7.878534196,0.002615058,0.063572079,-0.678948243,-0.734980547,0.342849731,-1.125804589,0.890226185,0.914348523,-0.504825912,0.962470858,0.068810806,-0.489773027,0.305002279,-1.122221117,-1.43577205,-0.617258583,0.846100552,1.053635048
2004,Gisasa,Yukon (US),Yukon,7.484930283,7.033506484,0.002245926,0.208472635,0.580554024,-0.846140732,0.15124071,-0.270860377,1.170287885,-0.311288039,0.504825912,0.127475768,-0.687988623,0.305002279,0.193683541,-0.528172843,0.185930345,1.053635048,1.932577289,1.209009907
2005,Gisasa,Yukon (US),Yukon,8.06022424,7.762596049,0.004737813,0.245915804,0.957016822,-1.121271254,-0.073680463,0.404095588,0.356061511,-2.127747297,-0.660156962,-0.433254607,-0.03488326,0.193683541,-1.03256198,-0.100177432,-0.220527364,1.209009907,0.650677591,0.164402119
2006,Gisasa,Yukon (US),Yukon,8.049746291,8.001355026,0.012447651,0.110881096,0.94920999,-1.085155005,0.394201158,1.844001615,0.025928011,1.042119424,0.737822487,-0.069513101,1.408889326,-1.03256198,-1.087599847,-0.051063205,1.125376929,0.164402119,-1.023618981,2.022265553
2007,Gisasa,Yukon (US),Yukon,7.33432935,7.77443551,0.005874623,0.078065025,-0.19579207,-0.754324274,0.221592639,2.086985746,-1.462195681,-1.128539204,-0.038832762,-1.066795839,-0.151957204,-1.087599847,0.797769341,-0.776082752,-1.014535653,2.022265553,0.870423648,-0.165731041
2008,Gisasa,Yukon (US),Yukon,7.482681828,6.618738984,0.011254568,0.204776958,2.095079476,-0.842695959,0.244546513,1.924996468,-0.120712933,0.910072248,-0.349494862,-0.529121882,-1.08771252,0.797769341,2.741336157,-1.164319026,-0.582669245,-0.165731041,-0.621558427,0.535476008
2009,Gisasa,Yukon (US),Yukon,7.58171964,7.556427969,0.002548416,0.320401456,-0.169769296,-1.793482516,0.450328684,0.440093232,0.070055154,-0.441855231,0.427160387,0.804030764,-1.080186338,2.741336157,-0.525993382,-0.238165023,-0.029256157,0.535476008,0.48334397,0.343686722
2010,Gisasa,Yukon (US),Yukon,7.388946098,6.961296046,0.074063952,0.167537824,0.1225532,-1.389752462,0.776374563,2.806938732,-1.068487635,0.035055439,-1.281481162,-0.694023929,-0.298299635,-0.525993382,0.569947685,-0.013642841,0.221497791,0.343686722,-0.191847414,-0.311029851
1991,Goodnews,Kuskokwim,Kuskokwim,7.640123173,7.822406267,0.38525317,0.38525317,0.561805814,0.268640913,0.239678913,-0.459848028,0.202147697,1.764180422,-0.9787657,-0.718237679,0.355175527,0.646147918,0.770281262,-0.579378018,-0.619767111,-1.057601157,0.050229401,-1.299466355
1992,Goodnews,Kuskokwim,Kuskokwim,7.275864601,7.763242373,0.38525317,0.38525317,1.313603624,-0.840046133,0.662912275,-0.44184922,0.338248855,1.299144904,-0.401715627,-0.000313067,-1.382743648,0.770281262,-0.066378352,2.192123459,0.256023497,-1.299466355,0.357843732,0.492625771
1993,Goodnews,Kuskokwim,Kuskokwim,7.664815785,8.440222813,0.38525317,0.38525317,-0.40817108,0.768520328,0.87285227,0.521087951,0.328891266,-1.330623288,-0.517125642,0.673865646,0.596010769,-0.066378352,0.198335668,0.944713319,0.620642071,0.492625771,1.391757301,-0.871092698
1994,Goodnews,Kuskokwim,Kuskokwim,8.026496939,7.950093257,0.38525317,0.38525317,0.088646354,-0.837131325,0.379401207,-0.92781748,0.36030738,-0.487292726,-0.170895598,-0.680015939,0.200817805,0.198335668,-0.844875302,0.09122217,0.151632503,-0.871092698,-1.433738999,1.223986513
1995,Goodnews,Kuskokwim,Kuskokwim,8.450625947,9.182502304,0.38525317,0.38525317,0.055788058,-0.972404924,0.133278485,0.431093828,0.352492657,0.651356856,-0.9787657,-0.60613345,-0.259465765,-0.844875302,-0.465132388,-0.673168254,-0.150215336,1.223986513,0.135091819,-0.343973423
1996,Goodnews,Kuskokwim,Kuskokwim,7.983098941,7.85932373,0.38525317,0.38525317,-0.019128857,-0.690993441,-0.261924091,0.773071539,0.187642788,1.976581097,-0.517125642,-0.939874985,-0.616999134,-0.465132388,0.078064751,-0.87012775,-0.528775941,-0.343973423,1.46750606,0.547924625
1997,Goodnews,Kuskokwim,Kuskokwim,7.971430998,7.865510359,0.38525317,0.38525317,-1.949882321,-1.612129615,-0.384439504,0.935060923,-0.67726679,-0.790827155,0.867794532,-0.985980795,0.268233105,0.078064751,-0.702273934,0.63520554,-0.37003378,0.547924625,0.63175436,-0.646948524
1998,Goodnews,Kuskokwim,Kuskokwim,8.175547596,8.549315889,0.38525317,0.38525317,-0.505431635,1.750688392,-0.105968147,0.692076793,-1.058183776,-0.194070259,-0.055485584,-1.666959083,0.205467134,-0.702273934,-0.279934903,-0.239388412,-0.475660536,-0.646948524,-0.581301203,0.195238745
1999,Goodnews,Kuskokwim,Kuskokwim,8.216898581,8.069813617,0.38525317,0.38525317,-1.341346682,-0.934909891,-0.116923799,-1.125804589,-0.106185171,0.43946759,0.636974503,-0.211604724,-0.400805366,-0.279934903,-0.552660557,-0.162011467,-0.076264169,0.195238745,-0.004137264,-0.682273354
2000,Goodnews,Kuskokwim,Kuskokwim,7.889833751,8.835003807,0.38525317,0.38525317,-2.227206339,1.238742079,0.226912612,-0.369853905,-0.13581215,-0.705744345,0.406154474,0.183596168,0.063197667,-0.552660557,-0.503780305,-0.63565216,-0.813135872,-0.682273354,1.583946078,-0.62660445
2001,Goodnews,Kuskokwim,Kuskokwim,8.585038738,8.623527113,0.38525317,0.38525317,0.488203232,0.27622058,0.395191846,-1.089806972,-0.128795344,0.153704485,-0.9787657,0.010111661,0.745719162,-0.503780305,-0.495101919,-0.959228474,0.248019287,-0.62660445,-1.571735268,0.085638638
2002,Goodnews,Kuskokwim,Kuskokwim,8.01466637,8.026488772,0.38525317,0.38525317,0.24373751,1.040137648,0.358632698,-0.945816289,-0.315433857,0.742252827,-0.9787657,-0.90684753,0.167807599,-0.495101919,-0.882969697,0.353834831,-0.165768557,0.085638638,1.882216754,0.389944137
2003,Goodnews,Kuskokwim,Kuskokwim,7.717796211,8.197128964,0.38525317,0.38525317,-0.019128857,-0.734980547,0.342849731,-1.125804589,0.251120119,0.914348523,-0.170895598,1.075954218,-0.734627187,-0.882969697,-0.052434495,-1.517280379,-0.021264396,0.389944137,0.00782348,1.426344754
2004,Goodnews,Kuskokwim,Kuskokwim,8.397959103,7.880895044,0.38525317,0.38525317,0.622265079,-0.846140732,0.15124071,-0.270860377,-0.472618992,-0.311288039,1.444844604,-0.849276557,-0.263185228,-0.052434495,-0.10427294,0.281147398,0.59539958,1.426344754,0.301709582,1.53275188
2005,Goodnews,Kuskokwim,Kuskokwim,8.472405009,8.730227738,0.38525317,0.38525317,0.758955589,-1.121271254,-0.073680463,0.404095588,-0.448089009,-2.127747297,-0.863355685,0.141374211,0.203142499,-0.10427294,-0.009854411,-1.374250269,-0.075361914,1.53275188,1.621024201,-0.68058349
2006,Goodnews,Kuskokwim,Kuskokwim,8.427706025,8.449423857,0.38525317,0.38525317,1.593556304,-1.085155005,0.394201158,1.844001615,-0.773056323,1.042119424,0.29074446,1.096382302,2.155395711,-0.009854411,-0.622895081,-0.555930459,0.415518958,-0.68058349,0.975869273,0.24424937
2007,Goodnews,Kuskokwim,Kuskokwim,8.272315148,9.115449964,0.38525317,0.38525317,-0.003356875,-0.754324274,0.221592639,2.086985746,-1.723885667,-1.128539204,-0.170895598,-0.366531905,0.955868832,-0.622895081,0.437684487,-0.222975121,-1.003939726,0.24424937,0.981327942,-0.563674333
