Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count, CASE  WHEN Count Type = 'Counted Live' THEN 'Counted' ELSE Count Type END,Method
Salmon River (Aniak) Escapement,,,2008,07/24,Salmon River (Aniak),Chinook,139,139,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,07/25,Salmon River (Aniak),Chinook,170,170,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,07/26,Salmon River (Aniak),Chinook,47,47,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,07/27,Salmon River (Aniak),Chinook,60,60,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,07/28,Salmon River (Aniak),Chinook,216,216,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,07/29,Salmon River (Aniak),Chinook,19,19,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,07/30,Salmon River (Aniak),Chinook,24,24,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,07/31,Salmon River (Aniak),Chinook,41,41,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,08/01,Salmon River (Aniak),Chinook,15,15,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,08/02,Salmon River (Aniak),Chinook,57,57,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,08/03,Salmon River (Aniak),Chinook,39,39,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,08/04,Salmon River (Aniak),Chinook,19,19,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,08/05,Salmon River (Aniak),Chinook,63,63,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,08/06,Salmon River (Aniak),Chinook,31,31,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,08/07,Salmon River (Aniak),Chinook,25,25,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,08/08,Salmon River (Aniak),Chinook,24,24,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,08/09,Salmon River (Aniak),Chinook,20,20,Counted,Weir
Salmon River (Aniak) Escapement,,,2008,08/10,Salmon River (Aniak),Chinook,14,14,Counted,Weir
