Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count,Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/09,Eagle Sonar (Yukon/Canadian Border),Chinook,1160,1160,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/10,Eagle Sonar (Yukon/Canadian Border),Chinook,1462,1462,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/11,Eagle Sonar (Yukon/Canadian Border),Chinook,1901,1901,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/12,Eagle Sonar (Yukon/Canadian Border),Chinook,2032,2032,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/13,Eagle Sonar (Yukon/Canadian Border),Chinook,2354,2354,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/14,Eagle Sonar (Yukon/Canadian Border),Chinook,2362,2362,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/15,Eagle Sonar (Yukon/Canadian Border),Chinook,2614,2614,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/16,Eagle Sonar (Yukon/Canadian Border),Chinook,3008,3008,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/17,Eagle Sonar (Yukon/Canadian Border),Chinook,3205,3205,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/18,Eagle Sonar (Yukon/Canadian Border),Chinook,3052,3052,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/19,Eagle Sonar (Yukon/Canadian Border),Chinook,3119,3119,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/20,Eagle Sonar (Yukon/Canadian Border),Chinook,3429,3429,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/21,Eagle Sonar (Yukon/Canadian Border),Chinook,3612,3612,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/22,Eagle Sonar (Yukon/Canadian Border),Chinook,3613,3613,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/23,Eagle Sonar (Yukon/Canadian Border),Chinook,3695,3695,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/24,Eagle Sonar (Yukon/Canadian Border),Chinook,3058,3058,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/25,Eagle Sonar (Yukon/Canadian Border),Chinook,3056,3056,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/26,Eagle Sonar (Yukon/Canadian Border),Chinook,2806,2806,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/27,Eagle Sonar (Yukon/Canadian Border),Chinook,2380,2380,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/28,Eagle Sonar (Yukon/Canadian Border),Chinook,2336,2336,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/29,Eagle Sonar (Yukon/Canadian Border),Chinook,1908,1908,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/30,Eagle Sonar (Yukon/Canadian Border),Chinook,1784,1784,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,07/31,Eagle Sonar (Yukon/Canadian Border),Chinook,1729,1729,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/01,Eagle Sonar (Yukon/Canadian Border),Chinook,1486,1486,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/02,Eagle Sonar (Yukon/Canadian Border),Chinook,1207,1207,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/03,Eagle Sonar (Yukon/Canadian Border),Chinook,1154,1154,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/04,Eagle Sonar (Yukon/Canadian Border),Chinook,960,960,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/05,Eagle Sonar (Yukon/Canadian Border),Chinook,874,874,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/06,Eagle Sonar (Yukon/Canadian Border),Chinook,817,817,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/07,Eagle Sonar (Yukon/Canadian Border),Chinook,612,612,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/08,Eagle Sonar (Yukon/Canadian Border),Chinook,625,625,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/09,Eagle Sonar (Yukon/Canadian Border),Chinook,397,397,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/10,Eagle Sonar (Yukon/Canadian Border),Chinook,419,419,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/11,Eagle Sonar (Yukon/Canadian Border),Chinook,346,346,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/12,Eagle Sonar (Yukon/Canadian Border),Chinook,304,304,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/13,Eagle Sonar (Yukon/Canadian Border),Chinook,318,318,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/14,Eagle Sonar (Yukon/Canadian Border),Chinook,238,238,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/15,Eagle Sonar (Yukon/Canadian Border),Chinook,222,222,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/16,Eagle Sonar (Yukon/Canadian Border),Chinook,179,179,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/17,Eagle Sonar (Yukon/Canadian Border),Chinook,158,158,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/18,Eagle Sonar (Yukon/Canadian Border),Chinook,130,130,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/19,Eagle Sonar (Yukon/Canadian Border),Chinook,130,130,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2017,08/20,Eagle Sonar (Yukon/Canadian Border),Chinook,158,158,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,06/27,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,06/28,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,06/29,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,06/30,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/01,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/02,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/03,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/04,Eagle Sonar (Yukon/Canadian Border),Chinook,39,39,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/05,Eagle Sonar (Yukon/Canadian Border),Chinook,44,44,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/06,Eagle Sonar (Yukon/Canadian Border),Chinook,48,48,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/07,Eagle Sonar (Yukon/Canadian Border),Chinook,134,134,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/08,Eagle Sonar (Yukon/Canadian Border),Chinook,259,259,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/09,Eagle Sonar (Yukon/Canadian Border),Chinook,470,470,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/10,Eagle Sonar (Yukon/Canadian Border),Chinook,518,518,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/11,Eagle Sonar (Yukon/Canadian Border),Chinook,615,615,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/12,Eagle Sonar (Yukon/Canadian Border),Chinook,801,801,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/13,Eagle Sonar (Yukon/Canadian Border),Chinook,1070,1070,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/14,Eagle Sonar (Yukon/Canadian Border),Chinook,1352,1352,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/15,Eagle Sonar (Yukon/Canadian Border),Chinook,1809,1809,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/16,Eagle Sonar (Yukon/Canadian Border),Chinook,1808,1808,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/17,Eagle Sonar (Yukon/Canadian Border),Chinook,1840,1840,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/18,Eagle Sonar (Yukon/Canadian Border),Chinook,2076,2076,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/19,Eagle Sonar (Yukon/Canadian Border),Chinook,1941,1941,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/20,Eagle Sonar (Yukon/Canadian Border),Chinook,1960,1960,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/21,Eagle Sonar (Yukon/Canadian Border),Chinook,2073,2073,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/22,Eagle Sonar (Yukon/Canadian Border),Chinook,2582,2582,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/23,Eagle Sonar (Yukon/Canadian Border),Chinook,2642,2642,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/24,Eagle Sonar (Yukon/Canadian Border),Chinook,2306,2306,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/25,Eagle Sonar (Yukon/Canadian Border),Chinook,2521,2521,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/26,Eagle Sonar (Yukon/Canadian Border),Chinook,2277,2277,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/27,Eagle Sonar (Yukon/Canadian Border),Chinook,1997,1997,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/28,Eagle Sonar (Yukon/Canadian Border),Chinook,2154,2154,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/29,Eagle Sonar (Yukon/Canadian Border),Chinook,2237,2237,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/30,Eagle Sonar (Yukon/Canadian Border),Chinook,2488,2488,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,07/31,Eagle Sonar (Yukon/Canadian Border),Chinook,2291,2291,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/01,Eagle Sonar (Yukon/Canadian Border),Chinook,2251,2251,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/02,Eagle Sonar (Yukon/Canadian Border),Chinook,2035,2035,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/03,Eagle Sonar (Yukon/Canadian Border),Chinook,1855,1855,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/04,Eagle Sonar (Yukon/Canadian Border),Chinook,1751,1751,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/05,Eagle Sonar (Yukon/Canadian Border),Chinook,1525,1525,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/06,Eagle Sonar (Yukon/Canadian Border),Chinook,1323,1323,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/07,Eagle Sonar (Yukon/Canadian Border),Chinook,1269,1269,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/08,Eagle Sonar (Yukon/Canadian Border),Chinook,835,835,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/09,Eagle Sonar (Yukon/Canadian Border),Chinook,668,668,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/10,Eagle Sonar (Yukon/Canadian Border),Chinook,418,418,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/11,Eagle Sonar (Yukon/Canadian Border),Chinook,452,452,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/12,Eagle Sonar (Yukon/Canadian Border),Chinook,370,370,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/13,Eagle Sonar (Yukon/Canadian Border),Chinook,293,293,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/14,Eagle Sonar (Yukon/Canadian Border),Chinook,129,129,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/15,Eagle Sonar (Yukon/Canadian Border),Chinook,84,84,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/16,Eagle Sonar (Yukon/Canadian Border),Chinook,79,79,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/17,Eagle Sonar (Yukon/Canadian Border),Chinook,70,70,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/18,Eagle Sonar (Yukon/Canadian Border),Chinook,80,80,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2018,08/19,Eagle Sonar (Yukon/Canadian Border),Chinook,54,54,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,06/27,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,06/28,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,06/29,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,06/30,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/01,Eagle Sonar (Yukon/Canadian Border),Chinook,97,97,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/02,Eagle Sonar (Yukon/Canadian Border),Chinook,120,120,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/03,Eagle Sonar (Yukon/Canadian Border),Chinook,182,182,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/04,Eagle Sonar (Yukon/Canadian Border),Chinook,182,182,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/05,Eagle Sonar (Yukon/Canadian Border),Chinook,222,222,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/06,Eagle Sonar (Yukon/Canadian Border),Chinook,266,266,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/07,Eagle Sonar (Yukon/Canadian Border),Chinook,322,322,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/08,Eagle Sonar (Yukon/Canadian Border),Chinook,494,494,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/09,Eagle Sonar (Yukon/Canadian Border),Chinook,418,418,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/10,Eagle Sonar (Yukon/Canadian Border),Chinook,463,463,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/11,Eagle Sonar (Yukon/Canadian Border),Chinook,425,425,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/12,Eagle Sonar (Yukon/Canadian Border),Chinook,408,408,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/13,Eagle Sonar (Yukon/Canadian Border),Chinook,537,537,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/14,Eagle Sonar (Yukon/Canadian Border),Chinook,623,623,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/15,Eagle Sonar (Yukon/Canadian Border),Chinook,742,742,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/16,Eagle Sonar (Yukon/Canadian Border),Chinook,894,894,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/17,Eagle Sonar (Yukon/Canadian Border),Chinook,1097,1097,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/18,Eagle Sonar (Yukon/Canadian Border),Chinook,1227,1227,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/19,Eagle Sonar (Yukon/Canadian Border),Chinook,1497,1497,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/20,Eagle Sonar (Yukon/Canadian Border),Chinook,1339,1339,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/21,Eagle Sonar (Yukon/Canadian Border),Chinook,1784,1784,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/22,Eagle Sonar (Yukon/Canadian Border),Chinook,2326,2326,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/23,Eagle Sonar (Yukon/Canadian Border),Chinook,2118,2118,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/24,Eagle Sonar (Yukon/Canadian Border),Chinook,2031,2031,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/25,Eagle Sonar (Yukon/Canadian Border),Chinook,2020,2020,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/26,Eagle Sonar (Yukon/Canadian Border),Chinook,1586,1586,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/27,Eagle Sonar (Yukon/Canadian Border),Chinook,1741,1741,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/28,Eagle Sonar (Yukon/Canadian Border),Chinook,1855,1855,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/29,Eagle Sonar (Yukon/Canadian Border),Chinook,2142,2142,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/30,Eagle Sonar (Yukon/Canadian Border),Chinook,2270,2270,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,07/31,Eagle Sonar (Yukon/Canadian Border),Chinook,1827,1827,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/01,Eagle Sonar (Yukon/Canadian Border),Chinook,1878,1878,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/02,Eagle Sonar (Yukon/Canadian Border),Chinook,1723,1723,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/03,Eagle Sonar (Yukon/Canadian Border),Chinook,1569,1569,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/04,Eagle Sonar (Yukon/Canadian Border),Chinook,1327,1327,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/05,Eagle Sonar (Yukon/Canadian Border),Chinook,1177,1177,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/06,Eagle Sonar (Yukon/Canadian Border),Chinook,1001,1001,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/07,Eagle Sonar (Yukon/Canadian Border),Chinook,731,731,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/08,Eagle Sonar (Yukon/Canadian Border),Chinook,632,632,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/09,Eagle Sonar (Yukon/Canadian Border),Chinook,537,537,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/10,Eagle Sonar (Yukon/Canadian Border),Chinook,407,407,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/11,Eagle Sonar (Yukon/Canadian Border),Chinook,378,378,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/12,Eagle Sonar (Yukon/Canadian Border),Chinook,357,357,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/13,Eagle Sonar (Yukon/Canadian Border),Chinook,306,306,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2019,08/14,Eagle Sonar (Yukon/Canadian Border),Chinook,282,282,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,06/27,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,06/28,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,06/29,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,06/30,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/01,Eagle Sonar (Yukon/Canadian Border),Chinook,19,19,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/02,Eagle Sonar (Yukon/Canadian Border),Chinook,18,18,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/03,Eagle Sonar (Yukon/Canadian Border),Chinook,14,14,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/04,Eagle Sonar (Yukon/Canadian Border),Chinook,31,31,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/05,Eagle Sonar (Yukon/Canadian Border),Chinook,40,40,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/06,Eagle Sonar (Yukon/Canadian Border),Chinook,92,92,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/07,Eagle Sonar (Yukon/Canadian Border),Chinook,148,148,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/08,Eagle Sonar (Yukon/Canadian Border),Chinook,298,298,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/09,Eagle Sonar (Yukon/Canadian Border),Chinook,435,435,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/10,Eagle Sonar (Yukon/Canadian Border),Chinook,508,508,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/11,Eagle Sonar (Yukon/Canadian Border),Chinook,573,573,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/12,Eagle Sonar (Yukon/Canadian Border),Chinook,748,748,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/13,Eagle Sonar (Yukon/Canadian Border),Chinook,659,659,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/14,Eagle Sonar (Yukon/Canadian Border),Chinook,682,682,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/15,Eagle Sonar (Yukon/Canadian Border),Chinook,646,646,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/16,Eagle Sonar (Yukon/Canadian Border),Chinook,629,629,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/17,Eagle Sonar (Yukon/Canadian Border),Chinook,638,638,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/18,Eagle Sonar (Yukon/Canadian Border),Chinook,612,612,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/19,Eagle Sonar (Yukon/Canadian Border),Chinook,546,546,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/20,Eagle Sonar (Yukon/Canadian Border),Chinook,655,655,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/21,Eagle Sonar (Yukon/Canadian Border),Chinook,703,703,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/22,Eagle Sonar (Yukon/Canadian Border),Chinook,892,892,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/23,Eagle Sonar (Yukon/Canadian Border),Chinook,950,950,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/24,Eagle Sonar (Yukon/Canadian Border),Chinook,962,962,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/25,Eagle Sonar (Yukon/Canadian Border),Chinook,1077,1077,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/26,Eagle Sonar (Yukon/Canadian Border),Chinook,1204,1204,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/27,Eagle Sonar (Yukon/Canadian Border),Chinook,1262,1262,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/28,Eagle Sonar (Yukon/Canadian Border),Chinook,1279,1279,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/29,Eagle Sonar (Yukon/Canadian Border),Chinook,1250,1250,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/30,Eagle Sonar (Yukon/Canadian Border),Chinook,1343,1343,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,07/31,Eagle Sonar (Yukon/Canadian Border),Chinook,1257,1257,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/01,Eagle Sonar (Yukon/Canadian Border),Chinook,1149,1149,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/02,Eagle Sonar (Yukon/Canadian Border),Chinook,1099,1099,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/03,Eagle Sonar (Yukon/Canadian Border),Chinook,1147,1147,Single Run
