Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count, CASE  WHEN Count Type = 'Counted Live' THEN 'Counted' ELSE Count Type END,Method
Kogrukluk River Escapement,,,1993,07/08,Kogrukluk River,Chinook,715,715,Counted,Weir
Kogrukluk River Escapement,,,1993,07/09,Kogrukluk River,Chinook,880,880,Counted,Weir
Kogrukluk River Escapement,,,1993,07/10,Kogrukluk River,Chinook,1004,1004,Counted,Weir
Kogrukluk River Escapement,,,1993,07/11,Kogrukluk River,Chinook,683,683,Counted,Weir
Kogrukluk River Escapement,,,1993,07/12,Kogrukluk River,Chinook,653,653,Counted,Weir
Kogrukluk River Escapement,,,1993,07/13,Kogrukluk River,Chinook,688,688,Counted,Weir
Kogrukluk River Escapement,,,1993,07/14,Kogrukluk River,Chinook,426,426,Counted,Weir
Kogrukluk River Escapement,,,1993,07/15,Kogrukluk River,Chinook,367,367,Counted,Weir
Kogrukluk River Escapement,,,1993,07/16,Kogrukluk River,Chinook,409,409,Counted,Weir
Kogrukluk River Escapement,,,1993,07/17,Kogrukluk River,Chinook,334,334,Counted,Weir
Kogrukluk River Escapement,,,1993,07/18,Kogrukluk River,Chinook,411,411,Counted,Weir
Kogrukluk River Escapement,,,1993,07/19,Kogrukluk River,Chinook,162,162,Counted,Weir
Kogrukluk River Escapement,,,1993,07/20,Kogrukluk River,Chinook,272,272,Counted,Weir
Kogrukluk River Escapement,,,1993,07/21,Kogrukluk River,Chinook,200,200,Counted,Weir
Kogrukluk River Escapement,,,1993,07/22,Kogrukluk River,Chinook,59,59,Counted,Weir
Kogrukluk River Escapement,,,1993,07/23,Kogrukluk River,Chinook,101,101,Counted,Weir
Kogrukluk River Escapement,,,1993,07/24,Kogrukluk River,Chinook,88,88,Counted,Weir
Kogrukluk River Escapement,,,1993,07/25,Kogrukluk River,Chinook,52,52,Counted,Weir
Kogrukluk River Escapement,,,1993,07/26,Kogrukluk River,Chinook,76,76,Counted,Weir
Kogrukluk River Escapement,,,1993,07/27,Kogrukluk River,Chinook,77,77,Counted,Weir
Kogrukluk River Escapement,,,1993,07/28,Kogrukluk River,Chinook,121,121,Counted,Weir
Kogrukluk River Escapement,,,1993,07/29,Kogrukluk River,Chinook,47,47,Estimated,Weir
Kogrukluk River Escapement,,,1993,07/30,Kogrukluk River,Chinook,40,40,Estimated,Weir
Kogrukluk River Escapement,,,1993,07/31,Kogrukluk River,Chinook,19,19,Counted,Weir
Kogrukluk River Escapement,,,1993,08/01,Kogrukluk River,Chinook,14,14,Counted,Weir
Kogrukluk River Escapement,,,1993,08/02,Kogrukluk River,Chinook,7,7,Counted,Weir
Kogrukluk River Escapement,,,1993,08/03,Kogrukluk River,Chinook,16,16,Counted,Weir
Kogrukluk River Escapement,,,1993,08/04,Kogrukluk River,Chinook,25,25,Counted,Weir
Kogrukluk River Escapement,,,1993,08/05,Kogrukluk River,Chinook,23,23,Counted,Weir
Kogrukluk River Escapement,,,1993,08/06,Kogrukluk River,Chinook,20,20,Counted,Weir
Kogrukluk River Escapement,,,1993,08/07,Kogrukluk River,Chinook,29,29,Counted,Weir
Kogrukluk River Escapement,,,1993,08/08,Kogrukluk River,Chinook,21,21,Counted,Weir
Kogrukluk River Escapement,,,1993,08/09,Kogrukluk River,Chinook,11,11,Counted,Weir
Kogrukluk River Escapement,,,1993,08/10,Kogrukluk River,Chinook,15,15,Counted,Weir
Kogrukluk River Escapement,,,1993,08/11,Kogrukluk River,Chinook,5,5,Counted,Weir
Kogrukluk River Escapement,,,1993,08/12,Kogrukluk River,Chinook,11,11,Counted,Weir
Kogrukluk River Escapement,,,1993,08/13,Kogrukluk River,Chinook,6,6,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/14,Kogrukluk River,Chinook,3,3,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/15,Kogrukluk River,Chinook,3,3,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/16,Kogrukluk River,Chinook,2,2,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/17,Kogrukluk River,Chinook,2,2,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/18,Kogrukluk River,Chinook,2,2,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/19,Kogrukluk River,Chinook,1,1,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/20,Kogrukluk River,Chinook,1,1,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/21,Kogrukluk River,Chinook,1,1,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/22,Kogrukluk River,Chinook,1,1,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/23,Kogrukluk River,Chinook,1,1,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/24,Kogrukluk River,Chinook,1,1,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/25,Kogrukluk River,Chinook,1,1,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/26,Kogrukluk River,Chinook,1,1,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/27,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/28,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/29,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/30,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,08/31,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1993,09/01,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1993,09/02,Kogrukluk River,Chinook,1,1,Counted,Weir
Kogrukluk River Escapement,,,1993,09/03,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1993,09/04,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1993,09/05,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1993,09/06,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/07,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/08,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/09,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/10,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/11,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/12,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/13,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/14,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/15,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/16,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/17,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/18,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/19,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/20,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/21,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/22,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/23,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/24,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1993,09/25,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,06/26,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,06/27,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,06/28,Kogrukluk River,Chinook,4,4,Estimated,Weir
Kogrukluk River Escapement,,,1995,06/29,Kogrukluk River,Chinook,57,57,Estimated,Weir
Kogrukluk River Escapement,,,1995,06/30,Kogrukluk River,Chinook,192,192,Estimated,Weir
Kogrukluk River Escapement,,,1995,07/01,Kogrukluk River,Chinook,420,420,Estimated,Weir
Kogrukluk River Escapement,,,1995,07/02,Kogrukluk River,Chinook,694,694,Estimated,Weir
Kogrukluk River Escapement,,,1995,07/03,Kogrukluk River,Chinook,313,313,Counted,Weir
Kogrukluk River Escapement,,,1995,07/04,Kogrukluk River,Chinook,2024,2024,Counted,Weir
Kogrukluk River Escapement,,,1995,07/05,Kogrukluk River,Chinook,1462,1462,Counted,Weir
Kogrukluk River Escapement,,,1995,07/06,Kogrukluk River,Chinook,1779,1779,Counted,Weir
Kogrukluk River Escapement,,,1995,07/07,Kogrukluk River,Chinook,1306,1306,Counted,Weir
Kogrukluk River Escapement,,,1995,07/08,Kogrukluk River,Chinook,1133,1133,Counted,Weir
Kogrukluk River Escapement,,,1995,07/09,Kogrukluk River,Chinook,679,679,Counted,Weir
Kogrukluk River Escapement,,,1995,07/10,Kogrukluk River,Chinook,1826,1826,Counted,Weir
Kogrukluk River Escapement,,,1995,07/11,Kogrukluk River,Chinook,797,797,Counted,Weir
Kogrukluk River Escapement,,,1995,07/12,Kogrukluk River,Chinook,1714,1714,Estimated,Weir
Kogrukluk River Escapement,,,1995,07/13,Kogrukluk River,Chinook,764,764,Counted,Weir
Kogrukluk River Escapement,,,1995,07/14,Kogrukluk River,Chinook,375,375,Counted,Weir
Kogrukluk River Escapement,,,1995,07/15,Kogrukluk River,Chinook,246,246,Counted,Weir
Kogrukluk River Escapement,,,1995,07/16,Kogrukluk River,Chinook,774,774,Counted,Weir
Kogrukluk River Escapement,,,1995,07/17,Kogrukluk River,Chinook,689,689,Counted,Weir
Kogrukluk River Escapement,,,1995,07/18,Kogrukluk River,Chinook,373,373,Counted,Weir
Kogrukluk River Escapement,,,1995,07/19,Kogrukluk River,Chinook,475,475,Counted,Weir
Kogrukluk River Escapement,,,1995,07/20,Kogrukluk River,Chinook,274,274,Counted,Weir
Kogrukluk River Escapement,,,1995,07/21,Kogrukluk River,Chinook,266,266,Counted,Weir
Kogrukluk River Escapement,,,1995,07/22,Kogrukluk River,Chinook,362,362,Counted,Weir
Kogrukluk River Escapement,,,1995,07/23,Kogrukluk River,Chinook,151,151,Counted,Weir
Kogrukluk River Escapement,,,1995,07/24,Kogrukluk River,Chinook,134,134,Counted,Weir
Kogrukluk River Escapement,,,1995,07/25,Kogrukluk River,Chinook,220,220,Counted,Weir
Kogrukluk River Escapement,,,1995,07/26,Kogrukluk River,Chinook,159,159,Counted,Weir
Kogrukluk River Escapement,,,1995,07/27,Kogrukluk River,Chinook,135,135,Counted,Weir
Kogrukluk River Escapement,,,1995,07/28,Kogrukluk River,Chinook,67,67,Counted,Weir
Kogrukluk River Escapement,,,1995,07/29,Kogrukluk River,Chinook,67,67,Counted,Weir
Kogrukluk River Escapement,,,1995,07/30,Kogrukluk River,Chinook,76,76,Counted,Weir
Kogrukluk River Escapement,,,1995,07/31,Kogrukluk River,Chinook,27,27,Counted,Weir
Kogrukluk River Escapement,,,1995,08/01,Kogrukluk River,Chinook,24,24,Counted,Weir
Kogrukluk River Escapement,,,1995,08/02,Kogrukluk River,Chinook,25,25,Counted,Weir
Kogrukluk River Escapement,,,1995,08/03,Kogrukluk River,Chinook,47,47,Counted,Weir
Kogrukluk River Escapement,,,1995,08/04,Kogrukluk River,Chinook,21,21,Counted,Weir
Kogrukluk River Escapement,,,1995,08/05,Kogrukluk River,Chinook,11,11,Counted,Weir
Kogrukluk River Escapement,,,1995,08/06,Kogrukluk River,Chinook,10,10,Counted,Weir
Kogrukluk River Escapement,,,1995,08/07,Kogrukluk River,Chinook,4,4,Counted,Weir
Kogrukluk River Escapement,,,1995,08/08,Kogrukluk River,Chinook,15,15,Counted,Weir
Kogrukluk River Escapement,,,1995,08/09,Kogrukluk River,Chinook,10,10,Counted,Weir
Kogrukluk River Escapement,,,1995,08/10,Kogrukluk River,Chinook,6,6,Estimated,Weir
Kogrukluk River Escapement,,,1995,08/11,Kogrukluk River,Chinook,5,5,Estimated,Weir
Kogrukluk River Escapement,,,1995,08/12,Kogrukluk River,Chinook,5,5,Estimated,Weir
Kogrukluk River Escapement,,,1995,08/13,Kogrukluk River,Chinook,4,4,Estimated,Weir
Kogrukluk River Escapement,,,1995,08/14,Kogrukluk River,Chinook,3,3,Estimated,Weir
Kogrukluk River Escapement,,,1995,08/15,Kogrukluk River,Chinook,3,3,Estimated,Weir
Kogrukluk River Escapement,,,1995,08/16,Kogrukluk River,Chinook,2,2,Estimated,Weir
Kogrukluk River Escapement,,,1995,08/17,Kogrukluk River,Chinook,3,3,Counted,Weir
Kogrukluk River Escapement,,,1995,08/18,Kogrukluk River,Chinook,2,2,Counted,Weir
Kogrukluk River Escapement,,,1995,08/19,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1995,08/20,Kogrukluk River,Chinook,2,2,Counted,Weir
Kogrukluk River Escapement,,,1995,08/21,Kogrukluk River,Chinook,3,3,Counted,Weir
Kogrukluk River Escapement,,,1995,08/22,Kogrukluk River,Chinook,1,1,Counted,Weir
Kogrukluk River Escapement,,,1995,08/23,Kogrukluk River,Chinook,1,1,Counted,Weir
Kogrukluk River Escapement,,,1995,08/24,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1995,08/25,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1995,08/26,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1995,08/27,Kogrukluk River,Chinook,3,3,Counted,Weir
Kogrukluk River Escapement,,,1995,08/28,Kogrukluk River,Chinook,2,2,Counted,Weir
Kogrukluk River Escapement,,,1995,08/29,Kogrukluk River,Chinook,1,1,Counted,Weir
Kogrukluk River Escapement,,,1995,08/30,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1995,08/31,Kogrukluk River,Chinook,1,1,Counted,Weir
Kogrukluk River Escapement,,,1995,09/01,Kogrukluk River,Chinook,1,1,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/02,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/03,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1995,09/04,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1995,09/05,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1995,09/06,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1995,09/07,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/08,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/09,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/10,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/11,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/12,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/13,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/14,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/15,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/16,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/17,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/18,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/19,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/20,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/21,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/22,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/23,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/24,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1995,09/25,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1996,06/26,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1996,06/27,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1996,06/28,Kogrukluk River,Chinook,18,18,Estimated,Weir
Kogrukluk River Escapement,,,1996,06/29,Kogrukluk River,Chinook,100,100,Estimated,Weir
Kogrukluk River Escapement,,,1996,06/30,Kogrukluk River,Chinook,80,80,Counted,Weir
Kogrukluk River Escapement,,,1996,07/01,Kogrukluk River,Chinook,264,264,Counted,Weir
Kogrukluk River Escapement,,,1996,07/02,Kogrukluk River,Chinook,998,998,Counted,Weir
Kogrukluk River Escapement,,,1996,07/03,Kogrukluk River,Chinook,831,831,Counted,Weir
Kogrukluk River Escapement,,,1996,07/04,Kogrukluk River,Chinook,397,397,Counted,Weir
Kogrukluk River Escapement,,,1996,07/05,Kogrukluk River,Chinook,1464,1464,Counted,Weir
Kogrukluk River Escapement,,,1996,07/06,Kogrukluk River,Chinook,1688,1688,Counted,Weir
Kogrukluk River Escapement,,,1996,07/07,Kogrukluk River,Chinook,1788,1788,Counted,Weir
Kogrukluk River Escapement,,,1996,07/08,Kogrukluk River,Chinook,880,880,Counted,Weir
Kogrukluk River Escapement,,,1996,07/09,Kogrukluk River,Chinook,683,683,Counted,Weir
Kogrukluk River Escapement,,,1996,07/10,Kogrukluk River,Chinook,552,552,Counted,Weir
Kogrukluk River Escapement,,,1996,07/11,Kogrukluk River,Chinook,339,339,Counted,Weir
Kogrukluk River Escapement,,,1996,07/12,Kogrukluk River,Chinook,418,418,Counted,Weir
Kogrukluk River Escapement,,,1996,07/13,Kogrukluk River,Chinook,715,715,Counted,Weir
Kogrukluk River Escapement,,,1996,07/14,Kogrukluk River,Chinook,515,515,Counted,Weir
Kogrukluk River Escapement,,,1996,07/15,Kogrukluk River,Chinook,282,282,Counted,Weir
Kogrukluk River Escapement,,,1996,07/16,Kogrukluk River,Chinook,181,181,Counted,Weir
Kogrukluk River Escapement,,,1996,07/17,Kogrukluk River,Chinook,237,237,Counted,Weir
Kogrukluk River Escapement,,,1996,07/18,Kogrukluk River,Chinook,227,227,Counted,Weir
Kogrukluk River Escapement,,,1996,07/19,Kogrukluk River,Chinook,260,260,Counted,Weir
Kogrukluk River Escapement,,,1996,07/20,Kogrukluk River,Chinook,88,88,Counted,Weir
Kogrukluk River Escapement,,,1996,07/21,Kogrukluk River,Chinook,180,180,Counted,Weir
Kogrukluk River Escapement,,,1996,07/22,Kogrukluk River,Chinook,98,98,Counted,Weir
Kogrukluk River Escapement,,,1996,07/23,Kogrukluk River,Chinook,56,56,Counted,Weir
Kogrukluk River Escapement,,,1996,07/24,Kogrukluk River,Chinook,77,77,Counted,Weir
Kogrukluk River Escapement,,,1996,07/25,Kogrukluk River,Chinook,99,99,Counted,Weir
Kogrukluk River Escapement,,,1996,07/26,Kogrukluk River,Chinook,31,31,Counted,Weir
Kogrukluk River Escapement,,,1996,07/27,Kogrukluk River,Chinook,25,25,Counted,Weir
Kogrukluk River Escapement,,,1996,07/28,Kogrukluk River,Chinook,27,27,Counted,Weir
Kogrukluk River Escapement,,,1996,07/29,Kogrukluk River,Chinook,52,52,Counted,Weir
Kogrukluk River Escapement,,,1996,07/30,Kogrukluk River,Chinook,99,99,Counted,Weir
Kogrukluk River Escapement,,,1996,07/31,Kogrukluk River,Chinook,19,19,Counted,Weir
Kogrukluk River Escapement,,,1996,08/01,Kogrukluk River,Chinook,20,20,Estimated,Weir
Kogrukluk River Escapement,,,1996,08/02,Kogrukluk River,Chinook,17,17,Estimated,Weir
Kogrukluk River Escapement,,,1996,08/03,Kogrukluk River,Chinook,9,9,Counted,Weir
Kogrukluk River Escapement,,,1996,08/04,Kogrukluk River,Chinook,7,7,Counted,Weir
Kogrukluk River Escapement,,,1996,08/05,Kogrukluk River,Chinook,2,2,Counted,Weir
Kogrukluk River Escapement,,,1996,08/06,Kogrukluk River,Chinook,6,6,Counted,Weir
Kogrukluk River Escapement,,,1996,08/07,Kogrukluk River,Chinook,8,8,Counted,Weir
Kogrukluk River Escapement,,,1996,08/08,Kogrukluk River,Chinook,10,10,Counted,Weir
Kogrukluk River Escapement,,,1996,08/09,Kogrukluk River,Chinook,2,2,Counted,Weir
Kogrukluk River Escapement,,,1996,08/10,Kogrukluk River,Chinook,14,14,Counted,Weir
Kogrukluk River Escapement,,,1996,08/11,Kogrukluk River,Chinook,3,3,Estimated,Weir
Kogrukluk River Escapement,,,1996,08/12,Kogrukluk River,Chinook,3,3,Estimated,Weir
Kogrukluk River Escapement,,,1996,08/13,Kogrukluk River,Chinook,3,3,Estimated,Weir
Kogrukluk River Escapement,,,1996,08/14,Kogrukluk River,Chinook,2,2,Estimated,Weir
Kogrukluk River Escapement,,,1996,08/15,Kogrukluk River,Chinook,5,5,Counted,Weir
Kogrukluk River Escapement,,,1996,08/16,Kogrukluk River,Chinook,1,1,Counted,Weir
Kogrukluk River Escapement,,,1996,08/17,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,08/18,Kogrukluk River,Chinook,1,1,Counted,Weir
Kogrukluk River Escapement,,,1996,08/19,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,08/20,Kogrukluk River,Chinook,3,3,Counted,Weir
Kogrukluk River Escapement,,,1996,08/21,Kogrukluk River,Chinook,2,2,Counted,Weir
Kogrukluk River Escapement,,,1996,08/22,Kogrukluk River,Chinook,3,3,Counted,Weir
Kogrukluk River Escapement,,,1996,08/23,Kogrukluk River,Chinook,4,4,Counted,Weir
Kogrukluk River Escapement,,,1996,08/24,Kogrukluk River,Chinook,1,1,Counted,Weir
Kogrukluk River Escapement,,,1996,08/25,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,08/26,Kogrukluk River,Chinook,2,2,Counted,Weir
Kogrukluk River Escapement,,,1996,08/27,Kogrukluk River,Chinook,1,1,Counted,Weir
Kogrukluk River Escapement,,,1996,08/28,Kogrukluk River,Chinook,1,1,Counted,Weir
Kogrukluk River Escapement,,,1996,08/29,Kogrukluk River,Chinook,2,2,Counted,Weir
Kogrukluk River Escapement,,,1996,08/30,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,08/31,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/01,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/02,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/03,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/04,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/05,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/06,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/07,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/08,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/09,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/10,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/11,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/12,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/13,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/14,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/15,Kogrukluk River,Chinook,0,0,Counted,Weir
Kogrukluk River Escapement,,,1996,09/16,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1996,09/17,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1996,09/18,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1996,09/19,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1996,09/20,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1996,09/21,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1996,09/22,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1996,09/23,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1996,09/24,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1996,09/25,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1997,06/26,Kogrukluk River,Chinook,0,0,Estimated,Weir
Kogrukluk River Escapement,,,1997,06/27,Kogrukluk River,Chinook,1,1,Estimated,Weir
Kogrukluk River Escapement,,,1997,06/28,Kogrukluk River,Chinook,51,51,Counted,Weir
Kogrukluk River Escapement,,,1997,06/29,Kogrukluk River,Chinook,610,610,Counted,Weir
Kogrukluk River Escapement,,,1997,06/30,Kogrukluk River,Chinook,596,596,Counted,Weir
Kogrukluk River Escapement,,,1997,07/01,Kogrukluk River,Chinook,507,507,Counted,Weir
Kogrukluk River Escapement,,,1997,07/02,Kogrukluk River,Chinook,172,172,Counted,Weir
Kogrukluk River Escapement,,,1997,07/03,Kogrukluk River,Chinook,927,927,Counted,Weir
Kogrukluk River Escapement,,,1997,07/04,Kogrukluk River,Chinook,587,587,Counted,Weir
Kogrukluk River Escapement,,,1997,07/05,Kogrukluk River,Chinook,1025,1025,Counted,Weir
Kogrukluk River Escapement,,,1997,07/06,Kogrukluk River,Chinook,790,790,Counted,Weir
Kogrukluk River Escapement,,,1997,07/07,Kogrukluk River,Chinook,1142,1142,Counted,Weir
Kogrukluk River Escapement,,,1997,07/08,Kogrukluk River,Chinook,486,486,Counted,Weir
Kogrukluk River Escapement,,,1997,07/09,Kogrukluk River,Chinook,708,708,Counted,Weir
Kogrukluk River Escapement,,,1997,07/10,Kogrukluk River,Chinook,219,219,Counted,Weir
Kogrukluk River Escapement,,,1997,07/11,Kogrukluk River,Chinook,224,224,Counted,Weir
Kogrukluk River Escapement,,,1997,07/12,Kogrukluk River,Chinook,532,532,Counted,Weir
Kogrukluk River Escapement,,,1997,07/13,Kogrukluk River,Chinook,303,303,Counted,Weir
Kogrukluk River Escapement,,,1997,07/14,Kogrukluk River,Chinook,552,552,Counted,Weir
Kogrukluk River Escapement,,,1997,07/15,Kogrukluk River,Chinook,398,398,Counted,Weir
Kogrukluk River Escapement,,,1997,07/16,Kogrukluk River,Chinook,324,324,Counted,Weir
Kogrukluk River Escapement,,,1997,07/17,Kogrukluk River,Chinook,377,377,Counted,Weir
Kogrukluk River Escapement,,,1997,07/18,Kogrukluk River,Chinook,477,477,Counted,Weir
